,"(deg C) Mean Temperature (ERA5) at Badulla, 2007-01-01 to 2025-12-31"
"2025-05-07",24.4617
"2025-05-08",23.9071
"2025-05-09",24.9122
"2025-05-10",25.9066
"2025-05-11",25.3051
"2025-05-12",25.4302
"2025-05-13",26.0061
"2025-05-14",26.3004
"2025-05-15",25.1495
"2025-05-16",25.1829
"2025-05-17",23.1577
"2025-05-18",25.0159
"2025-05-19",25.2052
"2025-05-20",25.3683
"2025-05-21",25.4738
"2025-05-22",25.6531
"2025-05-23",26.4712
"2025-05-24",24.5668
"2025-05-25",25.5477
"2025-05-26",24.9508
"2025-05-27",25.1601
"2025-05-28",25.4803
"2025-05-29",25.5965
"2025-05-30",24.7285
"2025-05-31",25.4386
"2025-06-01",25.9703
"2025-06-02",25.7547
"2025-06-03",25.6506
"2025-06-04",25.5487
"2025-06-05",26.1125
"2025-06-06",25.9017
"2025-06-07",25.3587
"2025-06-08",25.4338
"2025-06-09",25.6201
"2025-06-10",25.8237
"2025-06-11",25.0861
"2025-06-12",25.3676
"2025-06-13",25.3569
"2025-06-14",23.4081
"2025-06-15",23.7989
"2025-06-16",23.4217
"2025-06-17",24.4128
"2025-06-18",25.1293
"2025-06-19",25.4624
"2025-06-20",25.5887
"2025-06-21",25.5789
"2025-06-22",25.7854
"2025-06-23",25.6724
"2025-06-24",25.6727
"2025-06-25",25.4618
"2025-06-26",25.1587
"2025-06-27",26.2241
"2025-06-28",25.6207
"2025-06-29",25.571
"2025-06-30",25.8921
"2025-07-01",25.6672
"2025-07-02",25.8911
"2025-07-03",25.9431
"2025-07-04",26.257
"2025-07-05",26.3558
"2025-07-06",26.2283
"2025-07-07",26.2253
"2025-07-08",26.2666
"2025-07-09",26.109
"2025-07-10",26.4777
"2025-07-11",26.2565
"2025-07-12",25.7515
"2025-07-13",26.0273
"2025-07-14",25.7468
"2025-07-15",25.4253
"2025-07-16",24.8592
"2025-07-17",25.1814
"2025-07-18",25.0245
"2025-07-19",24.1362
"2025-07-20",23.6087
"2025-07-21",23.9491
"2025-07-22",24.4475
"2025-07-23",24.2644
"2025-07-24",24.5546
"2025-07-25",24.592
"2025-07-26",24.1846
"2025-07-27",24.9977
"2025-07-28",25.2729
"2025-07-29",25.5809
"2025-07-30",26.1193
"2025-07-31",25.2379
"2025-08-01",25.0113
"2025-08-02",24.4835
"2025-08-03",23.2636
"2025-08-04",24.9022
"2025-08-05",24.9225
"2025-08-06",25.1901
"2025-08-07",25.057
"2025-08-08",24.8876
"2025-08-09",25.0308
"2025-08-10",25.3674
"2025-08-11",23.9916
"2025-08-12",24.5323
"2025-08-13",24.667
"2025-08-14",25.1101
"2025-08-15",24.8555
"2025-08-16",24.9718
"2025-08-17",25.193
"2025-08-18",25.5225
"2025-08-19",24.9813
"2025-08-20",25.7159
"2025-08-21",26.2275
"2025-08-22",26.0917
"2025-08-23",24.978
"2025-08-24",25.335
"2025-08-25",26.3933
"2025-08-26",25.2091
"2025-08-27",25.4306
"2025-08-28",25.616
"2025-08-29",26.1597
"2025-08-30",25.9907
"2025-08-31",25.7505
"2025-09-01",25.8572
"2025-09-02",25.816
"2025-09-03",25.3858
"2025-09-04",25.3115
"2025-09-05",25.6952
"2025-09-06",25.7841
"2025-09-07",26.4343
"2025-09-08",25.4955
"2025-09-09",24.5929
"2025-09-10",24.5517
"2025-09-11",25.3537
"2025-09-12",25.8089
"2025-09-13",25.382
"2025-09-14",25.5306
"2025-09-15",25.7653
"2025-09-16",25.3408
"2025-09-17",25.2032
"2025-09-18",25.2335
"2025-09-19",24.9382
"2025-09-20",25.6442
"2025-09-21",25.8045
"2025-09-22",25.8007
"2025-09-23",25.544
"2025-09-24",25.4112
"2025-09-25",24.9548
"2025-09-26",23.886
"2025-09-27",25.8196
"2025-09-28",25.9743
"2025-09-29",25.8516
"2025-09-30",25.7587
"2025-10-01",25.6178
"2025-10-02",25.981
"2025-10-03",26.0655
"2025-10-04",22.9534
"2025-10-05",23.395
"2025-10-06",23.8794
"2025-10-07",24.5344
"2025-10-08",23.9358
"2025-10-09",24.1049
"2025-10-10",24.3049
"2025-10-11",24.0764
"2025-10-12",24.5087
"2025-10-13",24.0888
"2025-10-14",24.2528
"2025-10-15",23.7615
"2025-10-16",24.2967
"2025-10-17",23.3198
"2025-10-18",23.7257
"2025-10-19",23.1594
"2025-10-20",22.9332
"2025-10-21",22.639
"2025-10-22",23.3976
"2025-10-23",23.1917
"2025-10-24",22.8059
"2025-10-25",22.948
"2025-10-26",22.9049
"2025-10-27",24.1062
"2025-10-28",24.3477
"2025-10-29",24.1602
"2025-10-30",24.3116
"2025-10-31",25.0341
"2025-11-01",25.189
"2025-11-02",24.3743
"2025-11-03",24.7314
"2025-11-04",24.8022
"2025-11-05",24.6883
"2025-11-06",23.976
"2025-11-07",23.7059
"2025-11-08",23.2546
"2025-11-09",23.9911
"2025-11-10",23.6443
"2025-11-11",23.9119
"2025-11-12",23.6096
"2025-11-13",22.82
"2025-11-14",22.6015
"2025-11-15",22.6835
"2025-11-16",23.1077
"2025-11-17",22.4737
"2025-11-18",22.0194
"2025-11-19",23.0573
"2025-11-20",23.0731
"2025-11-21",23.2994
"2025-11-22",22.5576
"2025-11-23",22.3896
"2025-11-24",21.5435
"2025-11-25",21.2896
"2025-11-26",20.808
"2025-11-27",20.2757
"2025-11-28",20.569
"2025-11-29",20.4761
"2025-11-30",22.188
"2025-12-01",22.8361
"2025-12-02",23.4747
"2025-12-03",23.5826
"2025-12-04",23.0265
"2025-12-05",22.2019
"2025-12-06",22.3772
"2025-12-07",23.0687
"2025-12-08",23.0009
"2025-12-09",22.1371
"2025-12-10",21.8148
"2025-12-11",21.3761
"2025-12-12",22.3654
"2025-12-13",22.0816
"2025-12-14",21.867
"2025-12-15",22.4797
"2025-12-16",23.1391
"2025-12-17",21.783
"2025-12-18",21.3578
"2025-12-19",21.5169
"2025-12-20",21.5732
"2025-12-21",21.5547
"2025-12-22",22.1052
"2025-12-23",22.6166
"2025-12-24",22.2822
"2025-12-25",21.4893
"2025-12-26",22.2388
"2025-12-27",21.5625
"2025-12-28",22.5949
"2025-12-29",22.4422
"2025-12-30",23.118
"2025-12-31",22.8768
