,"(deg C) Mean Temperature (ERA5) at Hambantota, 2007-01-01 to 2025-12-31"
"2024-09-20",28.0135
"2024-09-21",27.6356
"2024-09-22",27.902
"2024-09-23",27.6219
"2024-09-24",27.8367
"2024-09-25",28.076
"2024-09-26",28.167
"2024-09-27",27.5131
"2024-09-28",27.0334
"2024-09-29",26.4131
"2024-09-30",25.9163
"2024-10-01",27.1906
"2024-10-02",27.2986
"2024-10-03",27.6412
"2024-10-04",27.7964
"2024-10-05",27.6753
"2024-10-06",27.5376
"2024-10-07",26.2777
"2024-10-08",26.1161
"2024-10-09",26.4258
"2024-10-10",25.7722
"2024-10-11",25.3444
"2024-10-12",25.8053
"2024-10-13",25.4529
"2024-10-14",24.6559
"2024-10-15",26.6547
"2024-10-16",27.4232
"2024-10-17",27.5669
"2024-10-18",27.2458
"2024-10-19",27.4616
"2024-10-20",26.9296
"2024-10-21",26.5887
"2024-10-22",25.9318
"2024-10-23",25.745
"2024-10-24",26.3353
"2024-10-25",26.744
"2024-10-26",26.8757
"2024-10-27",27.0452
"2024-10-28",27.1938
"2024-10-29",26.9935
"2024-10-30",27.0566
"2024-10-31",26.3841
"2024-11-01",25.6448
"2024-11-02",25.2262
"2024-11-03",26.0551
"2024-11-04",25.2037
"2024-11-05",24.9447
"2024-11-06",26.8225
"2024-11-07",27.6647
"2024-11-08",26.0047
"2024-11-09",25.186
"2024-11-10",26.5503
"2024-11-11",27.2931
"2024-11-12",26.6261
"2024-11-13",26.2643
"2024-11-14",26.0922
"2024-11-15",25.6192
"2024-11-16",26.1214
"2024-11-17",26.5503
"2024-11-18",26.6292
"2024-11-19",25.7754
"2024-11-20",25.9761
"2024-11-21",25.6215
"2024-11-22",25.4768
"2024-11-23",25.8743
"2024-11-24",25.1993
"2024-11-25",24.287
"2024-11-26",24.2262
"2024-11-27",25.5919
"2024-11-28",25.3038
"2024-11-29",25.6209
"2024-11-30",25.4295
"2024-12-01",26.7444
"2024-12-02",26.0085
"2024-12-03",26.6231
"2024-12-04",26.7501
"2024-12-05",26.27
"2024-12-06",26.2003
"2024-12-07",25.9933
"2024-12-08",25.674
"2024-12-09",25.6423
"2024-12-10",26.1124
"2024-12-11",26.7959
"2024-12-12",26.4111
"2024-12-13",25.8398
"2024-12-14",25.6724
"2024-12-15",26.3961
"2024-12-16",25.9029
"2024-12-17",26.2023
"2024-12-18",26.5058
"2024-12-19",26.8366
"2024-12-20",26.4363
"2024-12-21",26.0023
"2024-12-22",26.2428
"2024-12-23",26.0375
"2024-12-24",25.5606
"2024-12-25",25.4992
"2024-12-26",25.7906
"2024-12-27",25.8217
"2024-12-28",25.8845
"2024-12-29",25.9779
"2024-12-30",26.1119
"2024-12-31",25.6198
"2025-01-01",24.5984
"2025-01-02",23.5669
"2025-01-03",25.3156
"2025-01-04",25.2423
"2025-01-05",25.2935
"2025-01-06",25.2079
"2025-01-07",25.7064
"2025-01-08",25.7218
"2025-01-09",26.2436
"2025-01-10",26.2291
"2025-01-11",24.7309
"2025-01-12",24.0105
"2025-01-13",25.7714
"2025-01-14",24.0656
"2025-01-15",25.143
"2025-01-16",24.9736
"2025-01-17",25.9216
"2025-01-18",25.2111
"2025-01-19",23.9172
"2025-01-20",25.4407
"2025-01-21",25.7105
"2025-01-22",24.0984
"2025-01-23",25.2074
"2025-01-24",23.9815
"2025-01-25",25.3593
"2025-01-26",25.3052
"2025-01-27",25.0716
"2025-01-28",24.2655
"2025-01-29",25.7286
"2025-01-30",26.0365
"2025-01-31",25.9594
"2025-02-01",25.8891
"2025-02-02",26.1452
"2025-02-03",25.6216
"2025-02-04",25.5054
"2025-02-05",25.9437
"2025-02-06",26.0485
"2025-02-07",25.8629
"2025-02-08",25.1939
"2025-02-09",24.9434
"2025-02-10",25.7441
"2025-02-11",25.937
"2025-02-12",26.4357
"2025-02-13",25.8498
"2025-02-14",25.8405
"2025-02-15",26.0381
"2025-02-16",26.2704
"2025-02-17",26.6038
"2025-02-18",26.1408
"2025-02-19",26.5964
"2025-02-20",26.4645
"2025-02-21",26.4491
"2025-02-22",26.4261
"2025-02-23",26.8125
"2025-02-24",27.2868
"2025-02-25",27.334
"2025-02-26",27.0601
"2025-02-27",25.837
"2025-02-28",24.7237
"2025-03-01",25.3351
"2025-03-02",25.3963
"2025-03-03",25.5448
"2025-03-04",25.6938
"2025-03-05",26.6375
"2025-03-06",26.2162
"2025-03-07",26.1317
"2025-03-08",25.7683
"2025-03-09",26.1011
"2025-03-10",25.0582
"2025-03-11",24.3711
"2025-03-12",26.3333
"2025-03-13",26.828
"2025-03-14",26.8519
"2025-03-15",26.6776
"2025-03-16",25.8567
"2025-03-17",25.6943
"2025-03-18",26.5373
"2025-03-19",25.2958
"2025-03-20",26.7538
"2025-03-21",27.3972
"2025-03-22",26.5393
"2025-03-23",27.1316
"2025-03-24",27.4052
"2025-03-25",26.1593
"2025-03-26",25.733
"2025-03-27",26.0004
"2025-03-28",26.5518
"2025-03-29",26.5096
"2025-03-30",26.6734
"2025-03-31",26.287
"2025-04-01",26.4342
"2025-04-02",25.9416
"2025-04-03",26.1233
"2025-04-04",25.8562
"2025-04-05",25.9648
"2025-04-06",26.1809
"2025-04-07",26.3773
"2025-04-08",26.3408
"2025-04-09",26.5065
"2025-04-10",25.9145
"2025-04-11",26.307
"2025-04-12",27.83
"2025-04-13",27.9298
"2025-04-14",26.5985
"2025-04-15",26.9305
"2025-04-16",27.1815
"2025-04-17",27.6699
"2025-04-18",27.6907
"2025-04-19",27.8974
"2025-04-20",27.559
"2025-04-21",26.886
"2025-04-22",27.1217
"2025-04-23",27.1251
"2025-04-24",27.4374
"2025-04-25",26.9922
"2025-04-26",26.7937
"2025-04-27",26.6032
"2025-04-28",26.9036
"2025-04-29",26.8377
"2025-04-30",26.1964
"2025-05-01",27.3638
"2025-05-02",26.5231
"2025-05-03",27.3122
"2025-05-04",27.5141
"2025-05-05",27.3548
"2025-05-06",27.4139
"2025-05-07",26.0409
"2025-05-08",26.3165
"2025-05-09",27.1954
"2025-05-10",28.3605
"2025-05-11",27.9539
"2025-05-12",28.0509
"2025-05-13",28.3346
"2025-05-14",28.0808
"2025-05-15",27.6045
"2025-05-16",27.7463
"2025-05-17",26.5068
"2025-05-18",27.2169
"2025-05-19",26.7434
"2025-05-20",27.1474
"2025-05-21",27.3802
"2025-05-22",27.862
"2025-05-23",28.2418
"2025-05-24",26.2599
"2025-05-25",27.922
"2025-05-26",27.4631
"2025-05-27",27.3819
"2025-05-28",27.9997
"2025-05-29",28.0726
"2025-05-30",26.6095
"2025-05-31",27.4181
"2025-06-01",27.7793
"2025-06-02",28.0608
"2025-06-03",28.1625
"2025-06-04",27.6854
"2025-06-05",27.8901
"2025-06-06",28.0211
"2025-06-07",27.7378
"2025-06-08",27.8601
"2025-06-09",28.1564
"2025-06-10",27.186
"2025-06-11",26.409
"2025-06-12",27.5696
"2025-06-13",27.0724
"2025-06-14",25.3958
"2025-06-15",26.1096
"2025-06-16",25.8592
"2025-06-17",26.8835
"2025-06-18",27.6563
"2025-06-19",27.767
"2025-06-20",27.802
"2025-06-21",27.6323
"2025-06-22",27.7121
"2025-06-23",27.7684
"2025-06-24",28.2153
"2025-06-25",27.8408
"2025-06-26",27.2781
"2025-06-27",28.2876
"2025-06-28",27.832
"2025-06-29",27.7143
"2025-06-30",28.5644
"2025-07-01",28.0643
"2025-07-02",28.4463
"2025-07-03",27.9225
"2025-07-04",28.5824
"2025-07-05",28.8417
"2025-07-06",28.5211
"2025-07-07",28.6062
"2025-07-08",28.7313
"2025-07-09",28.7264
"2025-07-10",28.4043
"2025-07-11",28.6674
"2025-07-12",28.4169
"2025-07-13",28.4646
"2025-07-14",28.1141
"2025-07-15",27.6464
"2025-07-16",27.4989
"2025-07-17",27.5629
"2025-07-18",27.505
"2025-07-19",26.5345
"2025-07-20",25.9366
"2025-07-21",26.4886
"2025-07-22",27.2454
"2025-07-23",26.9194
"2025-07-24",27.2893
"2025-07-25",26.3044
"2025-07-26",26.7505
"2025-07-27",27.9001
"2025-07-28",27.9054
"2025-07-29",28.2043
"2025-07-30",28.4483
"2025-07-31",27.8908
"2025-08-01",27.4751
"2025-08-02",26.8142
"2025-08-03",25.7822
"2025-08-04",27.0679
"2025-08-05",27.0937
"2025-08-06",27.5425
"2025-08-07",27.5851
"2025-08-08",27.3614
"2025-08-09",27.1772
"2025-08-10",27.5666
"2025-08-11",26.3758
"2025-08-12",27.055
"2025-08-13",27.1107
"2025-08-14",27.5728
"2025-08-15",27.7333
"2025-08-16",27.5042
"2025-08-17",27.6252
"2025-08-18",28.1638
"2025-08-19",27.9369
"2025-08-20",28.1878
"2025-08-21",28.0998
"2025-08-22",28.3558
"2025-08-23",27.8846
"2025-08-24",28.5161
"2025-08-25",28.266
"2025-08-26",27.8787
"2025-08-27",27.5826
"2025-08-28",28.0837
"2025-08-29",28.4937
"2025-08-30",28.4951
"2025-08-31",28.4145
"2025-09-01",28.1684
"2025-09-02",28.5961
"2025-09-03",28.0576
"2025-09-04",28.1201
"2025-09-05",28.4723
"2025-09-06",28.6521
"2025-09-07",29.1051
"2025-09-08",28.513
"2025-09-09",28.0205
"2025-09-10",28.3322
"2025-09-11",28.5435
"2025-09-12",28.665
"2025-09-13",28.4475
"2025-09-14",28.728
"2025-09-15",28.382
"2025-09-16",27.8707
"2025-09-17",27.3478
"2025-09-18",27.0681
"2025-09-19",27.1238
"2025-09-20",27.8875
"2025-09-21",28.0696
"2025-09-22",27.6456
"2025-09-23",27.6403
"2025-09-24",26.9493
"2025-09-25",26.6684
"2025-09-26",26.2576
"2025-09-27",27.9345
"2025-09-28",28.338
"2025-09-29",28.0841
"2025-09-30",28.4238
"2025-10-01",28.5965
"2025-10-02",28.7156
"2025-10-03",28.6577
"2025-10-04",25.7861
"2025-10-05",25.4452
"2025-10-06",26.7528
"2025-10-07",27.0061
"2025-10-08",27.3421
"2025-10-09",27.1332
"2025-10-10",26.3724
"2025-10-11",26.4316
"2025-10-12",26.6417
"2025-10-13",26.4471
"2025-10-14",26.536
"2025-10-15",25.8777
"2025-10-16",26.7031
"2025-10-17",26.539
"2025-10-18",26.0905
"2025-10-19",25.0803
"2025-10-20",24.9925
"2025-10-21",24.98
"2025-10-22",25.7915
"2025-10-23",25.7261
"2025-10-24",25.6432
"2025-10-25",25.738
"2025-10-26",26.1768
"2025-10-27",27.1792
"2025-10-28",27.5162
"2025-10-29",27.1061
"2025-10-30",27.3005
"2025-10-31",27.4212
"2025-11-01",27.228
"2025-11-02",26.8167
"2025-11-03",27.4474
"2025-11-04",27.5456
"2025-11-05",27.3504
"2025-11-06",26.5539
"2025-11-07",26.4759
"2025-11-08",25.4578
"2025-11-09",25.6454
"2025-11-10",26.0371
"2025-11-11",26.2802
"2025-11-12",25.7409
"2025-11-13",25.5372
"2025-11-14",25.2956
"2025-11-15",25.714
"2025-11-16",26.1515
"2025-11-17",24.9375
"2025-11-18",24.3784
"2025-11-19",25.929
"2025-11-20",25.8973
"2025-11-21",25.8609
"2025-11-22",25.463
"2025-11-23",25.1601
"2025-11-24",24.9602
"2025-11-25",24.6032
"2025-11-26",24.2143
"2025-11-27",23.0764
"2025-11-28",23.3789
"2025-11-29",24.2804
"2025-11-30",25.4513
"2025-12-01",25.3354
"2025-12-02",25.8657
"2025-12-03",26.1032
"2025-12-04",25.8289
"2025-12-05",25.2831
"2025-12-06",25.181
"2025-12-07",25.7639
"2025-12-08",25.991
"2025-12-09",25.1923
"2025-12-10",25.2254
"2025-12-11",24.5345
"2025-12-12",25.5053
"2025-12-13",25.3918
"2025-12-14",25.1585
"2025-12-15",25.8418
"2025-12-16",26.4686
"2025-12-17",25.0587
"2025-12-18",24.5705
"2025-12-19",24.8829
"2025-12-20",25.2438
"2025-12-21",24.7352
"2025-12-22",25.5545
"2025-12-23",25.8207
"2025-12-24",25.4471
"2025-12-25",25.3689
"2025-12-26",25.7055
"2025-12-27",24.9817
"2025-12-28",26.0293
"2025-12-29",25.8192
"2025-12-30",26.4538
"2025-12-31",25.615
