,"(deg C) Mean Temperature (ERA5) at Vavuniya, 2007-01-01 to 2025-12-31"
"2025-01-24",25.8402
"2025-01-25",26.1198
"2025-01-26",25.4611
"2025-01-27",25.0802
"2025-01-28",25.9748
"2025-01-29",26.4476
"2025-01-30",26.3252
"2025-01-31",26.9916
"2025-02-01",27.2258
"2025-02-02",26.8915
"2025-02-03",25.6893
"2025-02-04",25.9174
"2025-02-05",26.3438
"2025-02-06",26.4394
"2025-02-07",25.6675
"2025-02-08",26.1005
"2025-02-09",25.9347
"2025-02-10",26.0606
"2025-02-11",26.8
"2025-02-12",26.8572
"2025-02-13",25.31
"2025-02-14",25.8622
"2025-02-15",25.3835
"2025-02-16",25.6007
"2025-02-17",26.0729
"2025-02-18",26.3419
"2025-02-19",26.2416
"2025-02-20",26.6215
"2025-02-21",27.0702
"2025-02-22",26.8519
"2025-02-23",27.1994
"2025-02-24",27.6546
"2025-02-25",26.3838
"2025-02-26",26.4656
"2025-02-27",26.4001
"2025-02-28",25.8711
"2025-03-01",26.5773
"2025-03-02",27.4714
"2025-03-03",27.5208
"2025-03-04",26.901
"2025-03-05",27.3665
"2025-03-06",27.1139
"2025-03-07",26.923
"2025-03-08",25.935
"2025-03-09",26.4568
"2025-03-10",26.7153
"2025-03-11",25.1176
"2025-03-12",27.5459
"2025-03-13",28.1552
"2025-03-14",28.0698
"2025-03-15",28.0092
"2025-03-16",27.709
"2025-03-17",27.821
"2025-03-18",28.8101
"2025-03-19",28.0467
"2025-03-20",28.386
"2025-03-21",28.7008
"2025-03-22",28.5745
"2025-03-23",28.9205
"2025-03-24",28.9699
"2025-03-25",27.9577
"2025-03-26",28.3813
"2025-03-27",28.517
"2025-03-28",28.5851
"2025-03-29",28.3502
"2025-03-30",29.1591
"2025-03-31",29.3505
"2025-04-01",29.0418
"2025-04-02",28.1536
"2025-04-03",26.8056
"2025-04-04",27.1476
"2025-04-05",28.5944
"2025-04-06",28.0722
"2025-04-07",28.1517
"2025-04-08",28.8249
"2025-04-09",28.9813
"2025-04-10",28.231
"2025-04-11",28.7934
"2025-04-12",29.1835
"2025-04-13",29.8169
"2025-04-14",28.9662
"2025-04-15",29.6644
"2025-04-16",29.5772
"2025-04-17",29.7557
"2025-04-18",29.8054
"2025-04-19",30.0635
"2025-04-20",30.0541
"2025-04-21",29.3717
"2025-04-22",28.9207
"2025-04-23",29.0794
"2025-04-24",29.4398
"2025-04-25",29.1317
"2025-04-26",29.1519
"2025-04-27",27.8309
"2025-04-28",28.3444
"2025-04-29",27.8767
"2025-04-30",28.2987
"2025-05-01",29.3719
"2025-05-02",29.1614
"2025-05-03",29.6748
"2025-05-04",29.9027
"2025-05-05",28.8144
"2025-05-06",29.401
"2025-05-07",29.3343
"2025-05-08",28.8568
"2025-05-09",28.843
"2025-05-10",30.2712
"2025-05-11",30.3362
"2025-05-12",30.5296
"2025-05-13",30.633
"2025-05-14",30.5429
"2025-05-15",29.5519
"2025-05-16",30.0073
"2025-05-17",26.3795
"2025-05-18",28.1559
"2025-05-19",28.2102
"2025-05-20",29.6696
"2025-05-21",30.5081
"2025-05-22",30.5476
"2025-05-23",30.2296
"2025-05-24",29.013
"2025-05-25",29.6124
"2025-05-26",29.4864
"2025-05-27",30.0956
"2025-05-28",30.7706
"2025-05-29",30.4134
"2025-05-30",29.8855
"2025-05-31",30.2164
"2025-06-01",30.93
"2025-06-02",30.7891
"2025-06-03",30.798
"2025-06-04",30.3526
"2025-06-05",30.6037
"2025-06-06",30.546
"2025-06-07",30.3231
"2025-06-08",30.2631
"2025-06-09",30.2046
"2025-06-10",30.1158
"2025-06-11",29.9568
"2025-06-12",30.4559
"2025-06-13",30.1339
"2025-06-14",29.0814
"2025-06-15",29.055
"2025-06-16",28.8822
"2025-06-17",30.0814
"2025-06-18",30.3924
"2025-06-19",30.514
"2025-06-20",30.29
"2025-06-21",30.1844
"2025-06-22",29.8249
"2025-06-23",29.8415
"2025-06-24",30.2624
"2025-06-25",29.8525
"2025-06-26",29.598
"2025-06-27",30.3523
"2025-06-28",30.3484
"2025-06-29",29.8284
"2025-06-30",30.5213
"2025-07-01",29.9704
"2025-07-02",30.1378
"2025-07-03",30.3652
"2025-07-04",30.4375
"2025-07-05",30.7906
"2025-07-06",30.8356
"2025-07-07",30.5204
"2025-07-08",30.6638
"2025-07-09",30.892
"2025-07-10",30.8798
"2025-07-11",30.803
"2025-07-12",30.8547
"2025-07-13",30.8306
"2025-07-14",30.392
"2025-07-15",30.622
"2025-07-16",30.2506
"2025-07-17",30.3679
"2025-07-18",29.9995
"2025-07-19",29.3552
"2025-07-20",29.4033
"2025-07-21",29.947
"2025-07-22",29.5529
"2025-07-23",29.8919
"2025-07-24",29.2706
"2025-07-25",29.1979
"2025-07-26",28.2724
"2025-07-27",29.6285
"2025-07-28",30.2919
"2025-07-29",30.8755
"2025-07-30",30.9987
"2025-07-31",30.2733
"2025-08-01",29.2639
"2025-08-02",28.7547
"2025-08-03",27.0519
"2025-08-04",28.2743
"2025-08-05",28.8724
"2025-08-06",29.1774
"2025-08-07",29.4283
"2025-08-08",29.2915
"2025-08-09",28.6611
"2025-08-10",28.5059
"2025-08-11",28.3404
"2025-08-12",28.7592
"2025-08-13",28.984
"2025-08-14",29.3432
"2025-08-15",29.4673
"2025-08-16",29.4002
"2025-08-17",29.1046
"2025-08-18",29.206
"2025-08-19",30.0723
"2025-08-20",30.1666
"2025-08-21",30.3587
"2025-08-22",29.6565
"2025-08-23",29.0735
"2025-08-24",29.5928
"2025-08-25",30.227
"2025-08-26",29.5099
"2025-08-27",29.9007
"2025-08-28",30.0405
"2025-08-29",30.32
"2025-08-30",29.7568
"2025-08-31",29.6624
"2025-09-01",29.8162
"2025-09-02",29.973
"2025-09-03",29.581
"2025-09-04",29.5435
"2025-09-05",29.5607
"2025-09-06",29.2525
"2025-09-07",29.0578
"2025-09-08",29.0625
"2025-09-09",28.9147
"2025-09-10",28.214
"2025-09-11",28.2896
"2025-09-12",28.9458
"2025-09-13",29.0485
"2025-09-14",29.2926
"2025-09-15",29.3262
"2025-09-16",29.0139
"2025-09-17",28.2609
"2025-09-18",28.9633
"2025-09-19",28.1644
"2025-09-20",29.3122
"2025-09-21",29.1058
"2025-09-22",29.4194
"2025-09-23",29.8367
"2025-09-24",29.4904
"2025-09-25",28.321
"2025-09-26",28.5323
"2025-09-27",29.7791
"2025-09-28",29.9535
"2025-09-29",30.0297
"2025-09-30",29.4936
"2025-10-01",29.8949
"2025-10-02",29.807
"2025-10-03",29.3136
"2025-10-04",26.6337
"2025-10-05",27.8058
"2025-10-06",27.3995
"2025-10-07",27.8714
"2025-10-08",27.6537
"2025-10-09",28.2118
"2025-10-10",29.0236
"2025-10-11",28.344
"2025-10-12",28.4959
"2025-10-13",28.0422
"2025-10-14",28.1159
"2025-10-15",27.1315
"2025-10-16",27.0147
"2025-10-17",26.9973
"2025-10-18",27.236
"2025-10-19",26.8095
"2025-10-20",25.5677
"2025-10-21",25.2901
"2025-10-22",26.8763
"2025-10-23",25.7772
"2025-10-24",26.5765
"2025-10-25",26.5562
"2025-10-26",27.2349
"2025-10-27",27.7627
"2025-10-28",28.4663
"2025-10-29",28.6961
"2025-10-30",28.2065
"2025-10-31",28.6179
"2025-11-01",28.7022
"2025-11-02",28.038
"2025-11-03",28.1621
"2025-11-04",28.2079
"2025-11-05",27.9072
"2025-11-06",26.4797
"2025-11-07",26.2078
"2025-11-08",26.6045
"2025-11-09",26.9854
"2025-11-10",26.99
"2025-11-11",26.914
"2025-11-12",26.2671
"2025-11-13",25.8171
"2025-11-14",26.7996
"2025-11-15",24.999
"2025-11-16",25.1688
"2025-11-17",25.4047
"2025-11-18",25.1818
"2025-11-19",26.3776
"2025-11-20",25.8365
"2025-11-21",26.2095
"2025-11-22",25.7662
"2025-11-23",25.577
"2025-11-24",24.76
"2025-11-25",25.2183
"2025-11-26",24.3246
"2025-11-27",23.8408
"2025-11-28",24.3856
"2025-11-29",23.8376
"2025-11-30",25.7183
"2025-12-01",26.2219
"2025-12-02",26.6245
"2025-12-03",26.3391
"2025-12-04",26.6476
"2025-12-05",26.1461
"2025-12-06",27.0096
"2025-12-07",25.9015
"2025-12-08",26.0814
"2025-12-09",24.9666
"2025-12-10",24.4908
"2025-12-11",24.5232
"2025-12-12",25.1566
"2025-12-13",25.0474
"2025-12-14",24.7186
"2025-12-15",25.389
"2025-12-16",26.0599
"2025-12-17",25.4522
"2025-12-18",25.2307
"2025-12-19",24.9311
"2025-12-20",24.9911
"2025-12-21",24.7857
"2025-12-22",25.2044
"2025-12-23",25.5521
"2025-12-24",24.8728
"2025-12-25",24.9525
"2025-12-26",25.4551
"2025-12-27",25.2477
"2025-12-28",25.6186
"2025-12-29",24.8971
"2025-12-30",25.6287
"2025-12-31",25.6365
