,"(deg C) Mean Temperature (ERA5) at Kalutara, 2007-01-01 to 2025-12-31"
"2024-09-20",27.3696
"2024-09-21",27.4016
"2024-09-22",27.6159
"2024-09-23",27.4742
"2024-09-24",27.4821
"2024-09-25",27.6555
"2024-09-26",27.4604
"2024-09-27",26.871
"2024-09-28",26.9004
"2024-09-29",26.7029
"2024-09-30",26.6085
"2024-10-01",27.8003
"2024-10-02",27.6542
"2024-10-03",27.6684
"2024-10-04",27.77
"2024-10-05",27.3573
"2024-10-06",27.0007
"2024-10-07",25.9112
"2024-10-08",26.6514
"2024-10-09",26.7453
"2024-10-10",25.6955
"2024-10-11",25.2575
"2024-10-12",25.8828
"2024-10-13",25.5872
"2024-10-14",24.8216
"2024-10-15",26.8258
"2024-10-16",27.4441
"2024-10-17",27.7447
"2024-10-18",27.4806
"2024-10-19",26.9833
"2024-10-20",26.748
"2024-10-21",26.7835
"2024-10-22",26.4322
"2024-10-23",25.9502
"2024-10-24",26.5912
"2024-10-25",26.4252
"2024-10-26",26.3255
"2024-10-27",26.6924
"2024-10-28",26.8548
"2024-10-29",27.0059
"2024-10-30",27.1073
"2024-10-31",26.8651
"2024-11-01",26.1803
"2024-11-02",25.8704
"2024-11-03",26.3
"2024-11-04",25.4821
"2024-11-05",25.6961
"2024-11-06",27.1267
"2024-11-07",27.3474
"2024-11-08",25.7759
"2024-11-09",26.6827
"2024-11-10",27.3158
"2024-11-11",28.0365
"2024-11-12",27.4542
"2024-11-13",26.9069
"2024-11-14",26.7126
"2024-11-15",26.1446
"2024-11-16",26.8722
"2024-11-17",27.3073
"2024-11-18",26.5749
"2024-11-19",26.2738
"2024-11-20",26.4189
"2024-11-21",26.4933
"2024-11-22",25.6459
"2024-11-23",26.5718
"2024-11-24",25.5666
"2024-11-25",24.6558
"2024-11-26",24.7744
"2024-11-27",25.4631
"2024-11-28",24.96
"2024-11-29",25.1947
"2024-11-30",26.1539
"2024-12-01",27.4203
"2024-12-02",27.132
"2024-12-03",26.936
"2024-12-04",27.3723
"2024-12-05",27.3018
"2024-12-06",27.3514
"2024-12-07",26.8816
"2024-12-08",26.8107
"2024-12-09",26.8339
"2024-12-10",26.9406
"2024-12-11",26.9336
"2024-12-12",26.6211
"2024-12-13",26.3343
"2024-12-14",26.2234
"2024-12-15",27.1093
"2024-12-16",25.5532
"2024-12-17",26.3999
"2024-12-18",26.8618
"2024-12-19",27.2727
"2024-12-20",27.0955
"2024-12-21",27.0742
"2024-12-22",27.2239
"2024-12-23",26.3219
"2024-12-24",26.0236
"2024-12-25",25.9787
"2024-12-26",26.9464
"2024-12-27",27.0822
"2024-12-28",27.2292
"2024-12-29",27.2848
"2024-12-30",26.9026
"2024-12-31",26.564
"2025-01-01",25.6295
"2025-01-02",24.9357
"2025-01-03",26.0212
"2025-01-04",26.0839
"2025-01-05",26.6236
"2025-01-06",26.0156
"2025-01-07",26.3395
"2025-01-08",26.867
"2025-01-09",27.462
"2025-01-10",27.4836
"2025-01-11",25.4825
"2025-01-12",24.7057
"2025-01-13",26.4359
"2025-01-14",25.2031
"2025-01-15",26.3644
"2025-01-16",25.762
"2025-01-17",26.8642
"2025-01-18",26.0775
"2025-01-19",24.692
"2025-01-20",26.5617
"2025-01-21",25.7953
"2025-01-22",24.684
"2025-01-23",26.035
"2025-01-24",25.0603
"2025-01-25",26.104
"2025-01-26",26.3208
"2025-01-27",25.8718
"2025-01-28",24.9162
"2025-01-29",26.278
"2025-01-30",26.3868
"2025-01-31",26.682
"2025-02-01",27.0549
"2025-02-02",27.2818
"2025-02-03",26.9422
"2025-02-04",26.8889
"2025-02-05",27.0983
"2025-02-06",27.3904
"2025-02-07",27.3468
"2025-02-08",26.8064
"2025-02-09",26.5876
"2025-02-10",26.9991
"2025-02-11",27.879
"2025-02-12",28.0976
"2025-02-13",27.3635
"2025-02-14",27.0449
"2025-02-15",27.4918
"2025-02-16",27.5773
"2025-02-17",28.0901
"2025-02-18",27.8713
"2025-02-19",27.8436
"2025-02-20",28.0254
"2025-02-21",28.0276
"2025-02-22",27.6179
"2025-02-23",28.0056
"2025-02-24",28.4391
"2025-02-25",29.1381
"2025-02-26",28.4743
"2025-02-27",27.1838
"2025-02-28",26.0013
"2025-03-01",26.4999
"2025-03-02",26.2039
"2025-03-03",26.2206
"2025-03-04",26.6948
"2025-03-05",27.6537
"2025-03-06",27.3593
"2025-03-07",27.3172
"2025-03-08",26.9417
"2025-03-09",27.4132
"2025-03-10",27.0452
"2025-03-11",25.74
"2025-03-12",27.7022
"2025-03-13",28.3389
"2025-03-14",28.0202
"2025-03-15",27.8966
"2025-03-16",26.9698
"2025-03-17",27.0437
"2025-03-18",27.7455
"2025-03-19",26.4819
"2025-03-20",28.0048
"2025-03-21",28.1056
"2025-03-22",27.4643
"2025-03-23",28.0239
"2025-03-24",28.3124
"2025-03-25",27.1399
"2025-03-26",26.5295
"2025-03-27",27.391
"2025-03-28",27.915
"2025-03-29",27.8747
"2025-03-30",28.114
"2025-03-31",27.8246
"2025-04-01",28.2333
"2025-04-02",27.3873
"2025-04-03",26.9428
"2025-04-04",26.4661
"2025-04-05",26.7812
"2025-04-06",26.9413
"2025-04-07",27.1622
"2025-04-08",27.4892
"2025-04-09",27.2237
"2025-04-10",26.1474
"2025-04-11",26.9839
"2025-04-12",27.9737
"2025-04-13",28.4558
"2025-04-14",27.3978
"2025-04-15",27.8692
"2025-04-16",28.0361
"2025-04-17",28.1588
"2025-04-18",28.2324
"2025-04-19",28.3986
"2025-04-20",28.1222
"2025-04-21",27.6376
"2025-04-22",27.4078
"2025-04-23",27.3074
"2025-04-24",27.8929
"2025-04-25",27.2402
"2025-04-26",27.5419
"2025-04-27",27.445
"2025-04-28",27.6
"2025-04-29",27.8382
"2025-04-30",26.8277
"2025-05-01",28.2072
"2025-05-02",27.5298
"2025-05-03",28.0915
"2025-05-04",28.3727
"2025-05-05",27.9085
"2025-05-06",27.9263
"2025-05-07",26.801
"2025-05-08",27.0583
"2025-05-09",28.079
"2025-05-10",28.548
"2025-05-11",28.6961
"2025-05-12",28.5344
"2025-05-13",28.5791
"2025-05-14",28.2585
"2025-05-15",27.9854
"2025-05-16",28.3375
"2025-05-17",26.6215
"2025-05-18",26.9562
"2025-05-19",26.972
"2025-05-20",27.4925
"2025-05-21",27.8881
"2025-05-22",28.2367
"2025-05-23",28.3286
"2025-05-24",26.2691
"2025-05-25",28.0489
"2025-05-26",27.5259
"2025-05-27",27.6677
"2025-05-28",28.7069
"2025-05-29",28.2194
"2025-05-30",26.7288
"2025-05-31",27.8572
"2025-06-01",28.0917
"2025-06-02",28.2055
"2025-06-03",28.0536
"2025-06-04",27.5445
"2025-06-05",27.9819
"2025-06-06",28.0249
"2025-06-07",27.8894
"2025-06-08",27.9029
"2025-06-09",27.987
"2025-06-10",26.9049
"2025-06-11",26.8611
"2025-06-12",27.575
"2025-06-13",26.97
"2025-06-14",25.7394
"2025-06-15",26.1587
"2025-06-16",26.0623
"2025-06-17",26.643
"2025-06-18",27.6493
"2025-06-19",27.5931
"2025-06-20",27.6755
"2025-06-21",27.4809
"2025-06-22",27.4586
"2025-06-23",27.4539
"2025-06-24",27.8873
"2025-06-25",27.4573
"2025-06-26",26.5086
"2025-06-27",27.5377
"2025-06-28",27.0059
"2025-06-29",27.4721
"2025-06-30",27.8929
"2025-07-01",27.6895
"2025-07-02",27.6873
"2025-07-03",27.2116
"2025-07-04",27.869
"2025-07-05",27.9522
"2025-07-06",27.6221
"2025-07-07",27.8324
"2025-07-08",27.9705
"2025-07-09",27.8638
"2025-07-10",27.7184
"2025-07-11",27.9091
"2025-07-12",27.7264
"2025-07-13",27.4503
"2025-07-14",27.3524
"2025-07-15",27.0261
"2025-07-16",26.8553
"2025-07-17",26.8707
"2025-07-18",27.1554
"2025-07-19",26.6135
"2025-07-20",26.2122
"2025-07-21",26.5105
"2025-07-22",26.6715
"2025-07-23",26.4061
"2025-07-24",26.6313
"2025-07-25",25.9933
"2025-07-26",26.3777
"2025-07-27",27.0761
"2025-07-28",26.9869
"2025-07-29",27.0124
"2025-07-30",27.1328
"2025-07-31",26.6778
"2025-08-01",26.8328
"2025-08-02",26.1235
"2025-08-03",25.7773
"2025-08-04",26.5191
"2025-08-05",26.236
"2025-08-06",26.5395
"2025-08-07",26.7365
"2025-08-08",26.6701
"2025-08-09",26.3367
"2025-08-10",26.7888
"2025-08-11",25.538
"2025-08-12",26.1944
"2025-08-13",26.3166
"2025-08-14",26.5691
"2025-08-15",26.5716
"2025-08-16",26.5409
"2025-08-17",26.6466
"2025-08-18",27.0729
"2025-08-19",26.9651
"2025-08-20",26.8598
"2025-08-21",26.8576
"2025-08-22",27.288
"2025-08-23",26.9069
"2025-08-24",27.2722
"2025-08-25",27.2876
"2025-08-26",27.2626
"2025-08-27",26.6319
"2025-08-28",26.9504
"2025-08-29",27.1084
"2025-08-30",27.1645
"2025-08-31",27.1119
"2025-09-01",27.2566
"2025-09-02",27.4666
"2025-09-03",27.1811
"2025-09-04",27.1388
"2025-09-05",27.005
"2025-09-06",27.1173
"2025-09-07",27.3114
"2025-09-08",27.2751
"2025-09-09",26.857
"2025-09-10",27.1757
"2025-09-11",27.5536
"2025-09-12",27.723
"2025-09-13",27.4149
"2025-09-14",27.6647
"2025-09-15",27.3824
"2025-09-16",26.7977
"2025-09-17",26.2392
"2025-09-18",26.2428
"2025-09-19",26.3431
"2025-09-20",27.0142
"2025-09-21",27.0711
"2025-09-22",26.7849
"2025-09-23",27.1389
"2025-09-24",26.4248
"2025-09-25",25.8964
"2025-09-26",26.2509
"2025-09-27",27.3334
"2025-09-28",27.5561
"2025-09-29",27.1935
"2025-09-30",27.5696
"2025-10-01",27.6497
"2025-10-02",27.3014
"2025-10-03",27.208
"2025-10-04",25.1044
"2025-10-05",25.589
"2025-10-06",26.7118
"2025-10-07",26.8548
"2025-10-08",27.1242
"2025-10-09",26.9043
"2025-10-10",26.5618
"2025-10-11",26.3505
"2025-10-12",26.7132
"2025-10-13",26.6587
"2025-10-14",26.4266
"2025-10-15",25.9831
"2025-10-16",26.7606
"2025-10-17",26.5331
"2025-10-18",25.8927
"2025-10-19",25.1954
"2025-10-20",25.3618
"2025-10-21",25.4089
"2025-10-22",25.8696
"2025-10-23",25.4444
"2025-10-24",25.644
"2025-10-25",26.0007
"2025-10-26",26.8187
"2025-10-27",27.5609
"2025-10-28",27.5179
"2025-10-29",27.392
"2025-10-30",27.3809
"2025-10-31",27.5332
"2025-11-01",27.7173
"2025-11-02",26.9601
"2025-11-03",27.3195
"2025-11-04",27.4491
"2025-11-05",26.8288
"2025-11-06",26.3191
"2025-11-07",26.4143
"2025-11-08",25.9783
"2025-11-09",26.1877
"2025-11-10",26.207
"2025-11-11",26.3516
"2025-11-12",26.2765
"2025-11-13",26.0268
"2025-11-14",25.9513
"2025-11-15",26.5275
"2025-11-16",26.628
"2025-11-17",25.5702
"2025-11-18",25.1248
"2025-11-19",26.6716
"2025-11-20",26.6123
"2025-11-21",26.5876
"2025-11-22",25.772
"2025-11-23",25.5592
"2025-11-24",25.5321
"2025-11-25",25.2928
"2025-11-26",24.7348
"2025-11-27",23.8299
"2025-11-28",23.5574
"2025-11-29",23.8133
"2025-11-30",25.5879
"2025-12-01",25.7185
"2025-12-02",26.1905
"2025-12-03",26.5867
"2025-12-04",26.2216
"2025-12-05",25.984
"2025-12-06",25.7373
"2025-12-07",26.5243
"2025-12-08",26.891
"2025-12-09",26.0594
"2025-12-10",25.6106
"2025-12-11",25.43
"2025-12-12",25.6823
"2025-12-13",26.2116
"2025-12-14",26.0908
"2025-12-15",26.1486
"2025-12-16",26.8614
"2025-12-17",25.8842
"2025-12-18",25.5359
"2025-12-19",25.9465
"2025-12-20",25.9859
"2025-12-21",25.8183
"2025-12-22",26.2726
"2025-12-23",26.7687
"2025-12-24",26.5557
"2025-12-25",26.3692
"2025-12-26",26.4922
"2025-12-27",26.391
"2025-12-28",27.1286
"2025-12-29",27.0398
"2025-12-30",26.9648
"2025-12-31",26.2672
