,"(deg C) Mean Temperature (ERA5) at Ratnapura, 2007-01-01 to 2025-12-31"
"2024-09-25",24.8352
"2024-09-26",24.9498
"2024-09-27",24.3974
"2024-09-28",24.7251
"2024-09-29",24.6433
"2024-09-30",24.1576
"2024-10-01",25.4604
"2024-10-02",25.1225
"2024-10-03",24.9872
"2024-10-04",24.9474
"2024-10-05",24.8933
"2024-10-06",24.825
"2024-10-07",23.9183
"2024-10-08",24.1691
"2024-10-09",24.4627
"2024-10-10",23.373
"2024-10-11",22.9671
"2024-10-12",23.6418
"2024-10-13",23.2616
"2024-10-14",22.4402
"2024-10-15",24.1927
"2024-10-16",24.8396
"2024-10-17",25.0765
"2024-10-18",24.7851
"2024-10-19",24.7408
"2024-10-20",24.5548
"2024-10-21",24.5006
"2024-10-22",24.1902
"2024-10-23",23.9026
"2024-10-24",24.0871
"2024-10-25",24.3536
"2024-10-26",24.2505
"2024-10-27",24.5127
"2024-10-28",24.4314
"2024-10-29",24.5156
"2024-10-30",24.4897
"2024-10-31",24.2774
"2024-11-01",23.8027
"2024-11-02",23.6176
"2024-11-03",24.1748
"2024-11-04",23.4135
"2024-11-05",23.2256
"2024-11-06",24.6588
"2024-11-07",25.2263
"2024-11-08",23.7792
"2024-11-09",24.1032
"2024-11-10",24.9117
"2024-11-11",25.6702
"2024-11-12",25.2914
"2024-11-13",24.5269
"2024-11-14",24.4846
"2024-11-15",23.8665
"2024-11-16",24.4853
"2024-11-17",25.0549
"2024-11-18",24.6874
"2024-11-19",24.2072
"2024-11-20",24.3856
"2024-11-21",24.1413
"2024-11-22",23.4322
"2024-11-23",24.1006
"2024-11-24",23.5579
"2024-11-25",22.658
"2024-11-26",22.48
"2024-11-27",22.9883
"2024-11-28",22.3517
"2024-11-29",22.9214
"2024-11-30",22.9403
"2024-12-01",24.3235
"2024-12-02",23.895
"2024-12-03",24.5893
"2024-12-04",24.9688
"2024-12-05",24.6939
"2024-12-06",24.7487
"2024-12-07",24.5319
"2024-12-08",24.1271
"2024-12-09",24.1631
"2024-12-10",24.4723
"2024-12-11",24.8704
"2024-12-12",24.7161
"2024-12-13",24.1627
"2024-12-14",24.0023
"2024-12-15",24.952
"2024-12-16",23.8001
"2024-12-17",24.3658
"2024-12-18",24.6594
"2024-12-19",24.8811
"2024-12-20",24.8694
"2024-12-21",24.5168
"2024-12-22",24.8273
"2024-12-23",24.0061
"2024-12-24",23.5027
"2024-12-25",23.4534
"2024-12-26",24.4188
"2024-12-27",24.4475
"2024-12-28",24.3955
"2024-12-29",24.5125
"2024-12-30",24.528
"2024-12-31",24.4506
"2025-01-01",23.583
"2025-01-02",22.5993
"2025-01-03",23.8609
"2025-01-04",23.7872
"2025-01-05",24.0755
"2025-01-06",23.6961
"2025-01-07",24.0975
"2025-01-08",24.4498
"2025-01-09",25.0315
"2025-01-10",24.9965
"2025-01-11",23.1886
"2025-01-12",22.7622
"2025-01-13",24.2256
"2025-01-14",23.0098
"2025-01-15",24.2449
"2025-01-16",23.5148
"2025-01-17",24.6549
"2025-01-18",23.9803
"2025-01-19",22.6942
"2025-01-20",24.468
"2025-01-21",23.9491
"2025-01-22",22.5856
"2025-01-23",23.87
"2025-01-24",22.7939
"2025-01-25",23.8303
"2025-01-26",24.1307
"2025-01-27",23.744
"2025-01-28",23.0868
"2025-01-29",24.4357
"2025-01-30",24.5471
"2025-01-31",24.6118
"2025-02-01",24.4708
"2025-02-02",24.8402
"2025-02-03",24.2752
"2025-02-04",24.2895
"2025-02-05",24.4969
"2025-02-06",24.8117
"2025-02-07",24.5491
"2025-02-08",23.7958
"2025-02-09",23.4527
"2025-02-10",24.1511
"2025-02-11",24.8988
"2025-02-12",25.0717
"2025-02-13",24.6103
"2025-02-14",24.4185
"2025-02-15",24.5253
"2025-02-16",24.5852
"2025-02-17",25.1192
"2025-02-18",25.1862
"2025-02-19",25.0442
"2025-02-20",24.9774
"2025-02-21",24.8973
"2025-02-22",24.481
"2025-02-23",24.8866
"2025-02-24",25.5427
"2025-02-25",25.9233
"2025-02-26",25.3763
"2025-02-27",24.3943
"2025-02-28",23.6464
"2025-03-01",24.1843
"2025-03-02",23.9794
"2025-03-03",23.9466
"2025-03-04",24.2106
"2025-03-05",24.9517
"2025-03-06",24.6315
"2025-03-07",24.6754
"2025-03-08",24.3494
"2025-03-09",24.7359
"2025-03-10",24.2339
"2025-03-11",23.2698
"2025-03-12",25.032
"2025-03-13",25.6746
"2025-03-14",25.4987
"2025-03-15",25.134
"2025-03-16",24.0589
"2025-03-17",24.0476
"2025-03-18",25.3424
"2025-03-19",24.1688
"2025-03-20",25.3797
"2025-03-21",25.7046
"2025-03-22",24.8068
"2025-03-23",25.4927
"2025-03-24",25.8747
"2025-03-25",24.6272
"2025-03-26",24.245
"2025-03-27",24.5111
"2025-03-28",25.2745
"2025-03-29",25.2511
"2025-03-30",25.3479
"2025-03-31",25.1696
"2025-04-01",25.3931
"2025-04-02",24.762
"2025-04-03",24.4888
"2025-04-04",24.2728
"2025-04-05",24.5147
"2025-04-06",24.6568
"2025-04-07",24.9563
"2025-04-08",25.2805
"2025-04-09",24.9013
"2025-04-10",23.8295
"2025-04-11",24.5725
"2025-04-12",25.7239
"2025-04-13",26.0165
"2025-04-14",25.0051
"2025-04-15",25.3827
"2025-04-16",25.5706
"2025-04-17",25.7844
"2025-04-18",25.6938
"2025-04-19",25.8637
"2025-04-20",25.7269
"2025-04-21",25.2054
"2025-04-22",25.0435
"2025-04-23",24.8444
"2025-04-24",25.4331
"2025-04-25",24.8213
"2025-04-26",25.1153
"2025-04-27",25.0505
"2025-04-28",25.3543
"2025-04-29",25.4748
"2025-04-30",24.5348
"2025-05-01",25.7586
"2025-05-02",24.9546
"2025-05-03",25.6533
"2025-05-04",25.8057
"2025-05-05",25.2895
"2025-05-06",25.7282
"2025-05-07",24.4676
"2025-05-08",24.2543
"2025-05-09",25.2962
"2025-05-10",26.1312
"2025-05-11",25.8244
"2025-05-12",25.7976
"2025-05-13",26.105
"2025-05-14",26.0293
"2025-05-15",25.2998
"2025-05-16",25.3085
"2025-05-17",23.53
"2025-05-18",24.6348
"2025-05-19",24.4048
"2025-05-20",24.94
"2025-05-21",25.3743
"2025-05-22",25.5873
"2025-05-23",25.9891
"2025-05-24",23.7278
"2025-05-25",25.6227
"2025-05-26",24.616
"2025-05-27",24.7272
"2025-05-28",25.6509
"2025-05-29",25.5072
"2025-05-30",24.0768
"2025-05-31",24.9911
"2025-06-01",25.2586
"2025-06-02",25.5923
"2025-06-03",25.569
"2025-06-04",24.9617
"2025-06-05",25.5218
"2025-06-06",25.3273
"2025-06-07",24.9959
"2025-06-08",25.0568
"2025-06-09",25.1325
"2025-06-10",24.4432
"2025-06-11",24.1039
"2025-06-12",24.7549
"2025-06-13",24.479
"2025-06-14",23.128
"2025-06-15",23.6227
"2025-06-16",23.3473
"2025-06-17",24.2757
"2025-06-18",25.0987
"2025-06-19",25.0178
"2025-06-20",24.9624
"2025-06-21",24.7881
"2025-06-22",24.7848
"2025-06-23",24.8899
"2025-06-24",25.1784
"2025-06-25",24.7122
"2025-06-26",24.197
"2025-06-27",25.3259
"2025-06-28",24.8053
"2025-06-29",24.9562
"2025-06-30",25.1857
"2025-07-01",24.8939
"2025-07-02",25.0396
"2025-07-03",24.6931
"2025-07-04",25.396
"2025-07-05",25.4765
"2025-07-06",24.9429
"2025-07-07",25.2027
"2025-07-08",25.3435
"2025-07-09",25.166
"2025-07-10",25.1173
"2025-07-11",25.1022
"2025-07-12",24.7228
"2025-07-13",24.8007
"2025-07-14",24.5277
"2025-07-15",24.1822
"2025-07-16",24.0308
"2025-07-17",24.0395
"2025-07-18",24.3188
"2025-07-19",23.6648
"2025-07-20",23.475
"2025-07-21",23.8221
"2025-07-22",24.1222
"2025-07-23",23.8015
"2025-07-24",24.1244
"2025-07-25",23.6992
"2025-07-26",24.1594
"2025-07-27",24.9776
"2025-07-28",24.714
"2025-07-29",24.9362
"2025-07-30",25.1264
"2025-07-31",24.4994
"2025-08-01",24.5033
"2025-08-02",23.7604
"2025-08-03",23.1684
"2025-08-04",24.1183
"2025-08-05",23.9039
"2025-08-06",24.2775
"2025-08-07",24.287
"2025-08-08",24.1117
"2025-08-09",23.9961
"2025-08-10",24.4306
"2025-08-11",22.919
"2025-08-12",23.5337
"2025-08-13",23.7301
"2025-08-14",24.0253
"2025-08-15",23.9793
"2025-08-16",23.8932
"2025-08-17",24.0323
"2025-08-18",24.5054
"2025-08-19",24.3462
"2025-08-20",24.5256
"2025-08-21",24.7026
"2025-08-22",25.0042
"2025-08-23",24.2622
"2025-08-24",24.7706
"2025-08-25",24.8245
"2025-08-26",24.4035
"2025-08-27",24.1246
"2025-08-28",24.4788
"2025-08-29",24.8162
"2025-08-30",24.7699
"2025-08-31",24.6393
"2025-09-01",24.4499
"2025-09-02",24.8141
"2025-09-03",24.3305
"2025-09-04",24.3509
"2025-09-05",24.5918
"2025-09-06",24.6579
"2025-09-07",25.1335
"2025-09-08",24.8045
"2025-09-09",24.2682
"2025-09-10",24.6571
"2025-09-11",25.0286
"2025-09-12",25.1821
"2025-09-13",24.7847
"2025-09-14",24.9971
"2025-09-15",25.0022
"2025-09-16",24.5332
"2025-09-17",24.0946
"2025-09-18",23.9438
"2025-09-19",23.8453
"2025-09-20",24.6555
"2025-09-21",24.6512
"2025-09-22",24.5125
"2025-09-23",24.4804
"2025-09-24",24.0572
"2025-09-25",23.5113
"2025-09-26",23.2797
"2025-09-27",24.7854
"2025-09-28",24.9542
"2025-09-29",24.7343
"2025-09-30",24.8914
"2025-10-01",24.9058
"2025-10-02",24.7886
"2025-10-03",24.8353
"2025-10-04",22.642
"2025-10-05",23.0616
"2025-10-06",24.1586
"2025-10-07",24.3399
"2025-10-08",24.4351
"2025-10-09",24.0857
"2025-10-10",24.0315
"2025-10-11",23.8379
"2025-10-12",24.5676
"2025-10-13",24.5095
"2025-10-14",24.4718
"2025-10-15",23.8547
"2025-10-16",24.5189
"2025-10-17",24.1493
"2025-10-18",23.9554
"2025-10-19",23.2884
"2025-10-20",23.2284
"2025-10-21",22.8448
"2025-10-22",23.6273
"2025-10-23",23.4205
"2025-10-24",23.2615
"2025-10-25",23.3478
"2025-10-26",23.9037
"2025-10-27",24.7504
"2025-10-28",24.7675
"2025-10-29",24.7145
"2025-10-30",24.9144
"2025-10-31",25.131
"2025-11-01",25.0906
"2025-11-02",24.1544
"2025-11-03",24.5344
"2025-11-04",24.5265
"2025-11-05",24.3057
"2025-11-06",23.6737
"2025-11-07",23.7115
"2025-11-08",23.3948
"2025-11-09",23.7884
"2025-11-10",23.5974
"2025-11-11",23.9874
"2025-11-12",23.982
"2025-11-13",23.7049
"2025-11-14",23.3985
"2025-11-15",24.0792
"2025-11-16",24.5171
"2025-11-17",23.4743
"2025-11-18",22.9791
"2025-11-19",24.3603
"2025-11-20",24.2387
"2025-11-21",24.4562
"2025-11-22",23.7052
"2025-11-23",23.538
"2025-11-24",23.466
"2025-11-25",23.2624
"2025-11-26",22.5952
"2025-11-27",21.0872
"2025-11-28",20.7509
"2025-11-29",21.0199
"2025-11-30",22.9737
"2025-12-01",23.2656
"2025-12-02",23.9091
"2025-12-03",24.3133
"2025-12-04",23.9145
"2025-12-05",23.6773
"2025-12-06",23.4359
"2025-12-07",24.2515
"2025-12-08",24.4834
"2025-12-09",23.9051
"2025-12-10",23.6689
"2025-12-11",23.1515
"2025-12-12",23.4285
"2025-12-13",23.8547
"2025-12-14",23.6632
"2025-12-15",24.1539
"2025-12-16",24.9463
"2025-12-17",23.7419
"2025-12-18",23.3402
"2025-12-19",23.5293
"2025-12-20",23.7007
"2025-12-21",23.4817
"2025-12-22",24.0973
"2025-12-23",24.5057
"2025-12-24",24.2468
"2025-12-25",23.7484
"2025-12-26",24.0036
"2025-12-27",23.6945
"2025-12-28",24.6336
"2025-12-29",24.5695
"2025-12-30",24.9227
"2025-12-31",24.1511
