,"(deg C) Mean Temperature (ERA5) at Polonnaruwa, 2007-01-01 to 2025-12-31"
"2024-09-24",29.3545
"2024-09-25",29.7127
"2024-09-26",29.9834
"2024-09-27",28.3982
"2024-09-28",28.6028
"2024-09-29",28.4703
"2024-09-30",27.2444
"2024-10-01",29.0897
"2024-10-02",28.9297
"2024-10-03",29.1826
"2024-10-04",29.4948
"2024-10-05",29.2796
"2024-10-06",28.4323
"2024-10-07",26.9002
"2024-10-08",26.86
"2024-10-09",27.4762
"2024-10-10",26.756
"2024-10-11",26.6399
"2024-10-12",26.6411
"2024-10-13",26.0893
"2024-10-14",25.2803
"2024-10-15",26.6229
"2024-10-16",28.2785
"2024-10-17",28.6645
"2024-10-18",28.4233
"2024-10-19",28.1606
"2024-10-20",27.9149
"2024-10-21",27.5304
"2024-10-22",27.316
"2024-10-23",26.8398
"2024-10-24",27.6303
"2024-10-25",27.4695
"2024-10-26",27.1486
"2024-10-27",27.7024
"2024-10-28",28.1039
"2024-10-29",28.1015
"2024-10-30",28.2759
"2024-10-31",26.9309
"2024-11-01",25.7581
"2024-11-02",26.3373
"2024-11-03",26.3552
"2024-11-04",26.0437
"2024-11-05",27.1757
"2024-11-06",27.5599
"2024-11-07",27.2697
"2024-11-08",25.4812
"2024-11-09",26.207
"2024-11-10",26.8045
"2024-11-11",27.6401
"2024-11-12",27.7129
"2024-11-13",26.8375
"2024-11-14",26.5976
"2024-11-15",26.2135
"2024-11-16",27.1763
"2024-11-17",27.1439
"2024-11-18",26.2778
"2024-11-19",25.8609
"2024-11-20",26.0075
"2024-11-21",25.4776
"2024-11-22",25.3275
"2024-11-23",25.8325
"2024-11-24",24.7518
"2024-11-25",24.1358
"2024-11-26",24.1269
"2024-11-27",24.598
"2024-11-28",23.5883
"2024-11-29",24.307
"2024-11-30",26.1613
"2024-12-01",27.4387
"2024-12-02",27.0672
"2024-12-03",27.3544
"2024-12-04",26.6053
"2024-12-05",27.0528
"2024-12-06",26.8669
"2024-12-07",26.5686
"2024-12-08",26.1853
"2024-12-09",26.0763
"2024-12-10",26.1899
"2024-12-11",25.8799
"2024-12-12",26.1542
"2024-12-13",25.8044
"2024-12-14",25.4732
"2024-12-15",25.8676
"2024-12-16",24.1928
"2024-12-17",24.8301
"2024-12-18",26.2516
"2024-12-19",27.0128
"2024-12-20",27.676
"2024-12-21",27.3469
"2024-12-22",26.659
"2024-12-23",25.6725
"2024-12-24",25.4361
"2024-12-25",26.4406
"2024-12-26",26.1666
"2024-12-27",25.8298
"2024-12-28",26.0204
"2024-12-29",25.9253
"2024-12-30",25.7672
"2024-12-31",25.1481
"2025-01-01",24.5674
"2025-01-02",25.0348
"2025-01-03",24.821
"2025-01-04",24.502
"2025-01-05",24.7238
"2025-01-06",25.0142
"2025-01-07",25.4646
"2025-01-08",25.2735
"2025-01-09",25.7227
"2025-01-10",25.7351
"2025-01-11",23.9776
"2025-01-12",24.6541
"2025-01-13",25.9888
"2025-01-14",23.9754
"2025-01-15",25.3279
"2025-01-16",25.0003
"2025-01-17",25.8362
"2025-01-18",24.6435
"2025-01-19",24.2067
"2025-01-20",24.9207
"2025-01-21",24.4329
"2025-01-22",24.468
"2025-01-23",25.4752
"2025-01-24",24.9759
"2025-01-25",25.48
"2025-01-26",25.4896
"2025-01-27",24.896
"2025-01-28",25.2753
"2025-01-29",25.8482
"2025-01-30",26.1837
"2025-01-31",26.7148
"2025-02-01",26.7366
"2025-02-02",26.514
"2025-02-03",25.3088
"2025-02-04",25.4089
"2025-02-05",25.9461
"2025-02-06",26.2796
"2025-02-07",25.6822
"2025-02-08",25.5042
"2025-02-09",25.4883
"2025-02-10",25.9936
"2025-02-11",26.2177
"2025-02-12",26.4739
"2025-02-13",25.2759
"2025-02-14",25.7747
"2025-02-15",25.4919
"2025-02-16",25.4117
"2025-02-17",26.4657
"2025-02-18",26.5789
"2025-02-19",26.3585
"2025-02-20",26.4214
"2025-02-21",26.7164
"2025-02-22",26.7337
"2025-02-23",26.9374
"2025-02-24",27.1422
"2025-02-25",26.0938
"2025-02-26",26.0215
"2025-02-27",25.7414
"2025-02-28",25.0175
"2025-03-01",26.3178
"2025-03-02",26.9952
"2025-03-03",27.0477
"2025-03-04",26.5229
"2025-03-05",26.8457
"2025-03-06",26.6718
"2025-03-07",26.765
"2025-03-08",25.8634
"2025-03-09",26.3488
"2025-03-10",25.6939
"2025-03-11",24.4224
"2025-03-12",27.2911
"2025-03-13",27.6622
"2025-03-14",27.8078
"2025-03-15",27.5989
"2025-03-16",27.0474
"2025-03-17",26.9148
"2025-03-18",28.1643
"2025-03-19",27.0641
"2025-03-20",27.812
"2025-03-21",28.4771
"2025-03-22",28.0656
"2025-03-23",28.3986
"2025-03-24",28.436
"2025-03-25",27.6935
"2025-03-26",27.9481
"2025-03-27",28.295
"2025-03-28",28.2001
"2025-03-29",28.3882
"2025-03-30",28.8165
"2025-03-31",28.5628
"2025-04-01",27.6771
"2025-04-02",27.5305
"2025-04-03",26.352
"2025-04-04",26.8485
"2025-04-05",28.1637
"2025-04-06",27.4813
"2025-04-07",27.7976
"2025-04-08",28.44
"2025-04-09",28.4755
"2025-04-10",27.842
"2025-04-11",28.2599
"2025-04-12",28.9385
"2025-04-13",29.3786
"2025-04-14",28.2329
"2025-04-15",28.6912
"2025-04-16",28.9418
"2025-04-17",29.7151
"2025-04-18",29.6651
"2025-04-19",29.4927
"2025-04-20",29.7391
"2025-04-21",28.9646
"2025-04-22",28.2351
"2025-04-23",28.8015
"2025-04-24",28.9507
"2025-04-25",28.5195
"2025-04-26",28.8722
"2025-04-27",27.3152
"2025-04-28",27.6793
"2025-04-29",27.3643
"2025-04-30",27.1346
"2025-05-01",28.7089
"2025-05-02",28.2067
"2025-05-03",28.8985
"2025-05-04",29.2143
"2025-05-05",28.5521
"2025-05-06",28.6614
"2025-05-07",28.4252
"2025-05-08",27.6819
"2025-05-09",28.3435
"2025-05-10",29.6517
"2025-05-11",29.6567
"2025-05-12",29.6275
"2025-05-13",29.8808
"2025-05-14",29.7553
"2025-05-15",29.03
"2025-05-16",29.3051
"2025-05-17",25.9219
"2025-05-18",27.6947
"2025-05-19",28.2183
"2025-05-20",28.8922
"2025-05-21",29.4969
"2025-05-22",29.7178
"2025-05-23",29.8298
"2025-05-24",27.8542
"2025-05-25",29.1607
"2025-05-26",28.6055
"2025-05-27",28.7124
"2025-05-28",29.6603
"2025-05-29",29.0952
"2025-05-30",28.1703
"2025-05-31",29.1088
"2025-06-01",30.0543
"2025-06-02",29.9351
"2025-06-03",29.9433
"2025-06-04",29.4924
"2025-06-05",29.7849
"2025-06-06",29.7501
"2025-06-07",29.5112
"2025-06-08",29.4737
"2025-06-09",29.4927
"2025-06-10",28.8746
"2025-06-11",28.5814
"2025-06-12",29.0257
"2025-06-13",28.7187
"2025-06-14",27.0641
"2025-06-15",27.3888
"2025-06-16",27.2509
"2025-06-17",28.836
"2025-06-18",29.5844
"2025-06-19",29.6695
"2025-06-20",29.5159
"2025-06-21",29.4223
"2025-06-22",29.188
"2025-06-23",29.2147
"2025-06-24",29.5829
"2025-06-25",29.2086
"2025-06-26",28.7407
"2025-06-27",29.7584
"2025-06-28",29.2727
"2025-06-29",29.2375
"2025-06-30",29.8589
"2025-07-01",29.6191
"2025-07-02",29.7804
"2025-07-03",29.7339
"2025-07-04",30.2054
"2025-07-05",30.1818
"2025-07-06",30.1298
"2025-07-07",30.0423
"2025-07-08",30.1474
"2025-07-09",30.1371
"2025-07-10",30.2415
"2025-07-11",30.2644
"2025-07-12",29.8454
"2025-07-13",29.8748
"2025-07-14",29.6577
"2025-07-15",29.622
"2025-07-16",28.7716
"2025-07-17",28.8622
"2025-07-18",29.2111
"2025-07-19",28.8149
"2025-07-20",28.1676
"2025-07-21",28.3034
"2025-07-22",28.1107
"2025-07-23",28.6726
"2025-07-24",28.8426
"2025-07-25",28.5009
"2025-07-26",27.6714
"2025-07-27",29.2729
"2025-07-28",29.6975
"2025-07-29",30.2465
"2025-07-30",30.4664
"2025-07-31",29.3534
"2025-08-01",28.2059
"2025-08-02",27.8461
"2025-08-03",26.5375
"2025-08-04",28.3587
"2025-08-05",28.4607
"2025-08-06",28.767
"2025-08-07",28.8439
"2025-08-08",28.9866
"2025-08-09",28.8055
"2025-08-10",28.8946
"2025-08-11",27.6984
"2025-08-12",28.1412
"2025-08-13",28.685
"2025-08-14",28.9244
"2025-08-15",28.803
"2025-08-16",28.9792
"2025-08-17",28.7444
"2025-08-18",29.2512
"2025-08-19",29.6443
"2025-08-20",29.9881
"2025-08-21",30.2863
"2025-08-22",29.2521
"2025-08-23",28.9251
"2025-08-24",29.4559
"2025-08-25",29.7929
"2025-08-26",29.1052
"2025-08-27",28.9322
"2025-08-28",29.1532
"2025-08-29",29.663
"2025-08-30",29.3954
"2025-08-31",29.2237
"2025-09-01",29.4336
"2025-09-02",29.6819
"2025-09-03",29.2556
"2025-09-04",29.5054
"2025-09-05",29.741
"2025-09-06",29.2107
"2025-09-07",29.5081
"2025-09-08",28.3804
"2025-09-09",28.317
"2025-09-10",28.8166
"2025-09-11",29.1817
"2025-09-12",29.3111
"2025-09-13",29.4712
"2025-09-14",29.2071
"2025-09-15",29.4154
"2025-09-16",29.0186
"2025-09-17",28.3146
"2025-09-18",28.326
"2025-09-19",28.2617
"2025-09-20",29.3869
"2025-09-21",29.0933
"2025-09-22",29.2071
"2025-09-23",29.7466
"2025-09-24",28.6865
"2025-09-25",27.6895
"2025-09-26",27.5595
"2025-09-27",29.3555
"2025-09-28",29.677
"2025-09-29",29.4311
"2025-09-30",29.28
"2025-10-01",29.7046
"2025-10-02",29.8572
"2025-10-03",28.9426
"2025-10-04",25.7877
"2025-10-05",27.1666
"2025-10-06",27.3136
"2025-10-07",27.6139
"2025-10-08",27.2501
"2025-10-09",28.0105
"2025-10-10",28.7199
"2025-10-11",28.2042
"2025-10-12",28.2411
"2025-10-13",27.5983
"2025-10-14",27.6891
"2025-10-15",27.115
"2025-10-16",27.2508
"2025-10-17",26.8151
"2025-10-18",27.1677
"2025-10-19",26.4703
"2025-10-20",25.4354
"2025-10-21",25.0033
"2025-10-22",26.4632
"2025-10-23",25.8791
"2025-10-24",25.5772
"2025-10-25",26.286
"2025-10-26",26.9476
"2025-10-27",27.6949
"2025-10-28",27.9147
"2025-10-29",28.1058
"2025-10-30",28.0674
"2025-10-31",28.5563
"2025-11-01",28.9154
"2025-11-02",28.2412
"2025-11-03",28.4426
"2025-11-04",28.248
"2025-11-05",27.7752
"2025-11-06",26.6559
"2025-11-07",26.3885
"2025-11-08",26.8023
"2025-11-09",27.1294
"2025-11-10",27.1012
"2025-11-11",26.8949
"2025-11-12",26.1768
"2025-11-13",25.4624
"2025-11-14",26.0854
"2025-11-15",25.1255
"2025-11-16",25.279
"2025-11-17",25.1739
"2025-11-18",24.9054
"2025-11-19",26.4645
"2025-11-20",25.8133
"2025-11-21",25.9761
"2025-11-22",25.4408
"2025-11-23",25.2956
"2025-11-24",24.1768
"2025-11-25",24.2422
"2025-11-26",23.8662
"2025-11-27",23.4126
"2025-11-28",23.8466
"2025-11-29",22.8504
"2025-11-30",25.5723
"2025-12-01",26.0962
"2025-12-02",26.6317
"2025-12-03",26.6578
"2025-12-04",26.4063
"2025-12-05",25.1649
"2025-12-06",26.4215
"2025-12-07",25.973
"2025-12-08",26.1647
"2025-12-09",24.5695
"2025-12-10",24.133
"2025-12-11",24.1119
"2025-12-12",24.9925
"2025-12-13",24.6355
"2025-12-14",24.5622
"2025-12-15",25.218
"2025-12-16",25.5579
"2025-12-17",24.8506
"2025-12-18",24.3623
"2025-12-19",24.6925
"2025-12-20",24.8527
"2025-12-21",24.8702
"2025-12-22",25.1033
"2025-12-23",25.3912
"2025-12-24",24.6073
"2025-12-25",24.8089
"2025-12-26",25.5771
"2025-12-27",24.7499
"2025-12-28",25.2823
"2025-12-29",24.7782
"2025-12-30",25.5558
"2025-12-31",25.3501
