,"(deg C) Mean Temperature (ERA5) at Matara, 2007-01-01 to 2025-12-31"
"2024-09-19",26.1739
"2024-09-20",26.3101
"2024-09-21",25.9589
"2024-09-22",26.3638
"2024-09-23",26.0858
"2024-09-24",26.3234
"2024-09-25",26.4749
"2024-09-26",26.2615
"2024-09-27",25.8866
"2024-09-28",26.1257
"2024-09-29",25.818
"2024-09-30",25.7315
"2024-10-01",26.828
"2024-10-02",26.6675
"2024-10-03",26.7125
"2024-10-04",26.7656
"2024-10-05",26.4731
"2024-10-06",26.178
"2024-10-07",25.1013
"2024-10-08",25.2742
"2024-10-09",25.7221
"2024-10-10",24.6482
"2024-10-11",24.742
"2024-10-12",24.9817
"2024-10-13",24.5351
"2024-10-14",24.0174
"2024-10-15",25.8765
"2024-10-16",26.4283
"2024-10-17",26.6756
"2024-10-18",26.3483
"2024-10-19",26.2956
"2024-10-20",25.8578
"2024-10-21",25.6934
"2024-10-22",25.2337
"2024-10-23",24.9999
"2024-10-24",25.6416
"2024-10-25",25.6755
"2024-10-26",25.5747
"2024-10-27",25.7289
"2024-10-28",25.8053
"2024-10-29",25.8596
"2024-10-30",25.8115
"2024-10-31",25.4893
"2024-11-01",25.1661
"2024-11-02",25.1419
"2024-11-03",25.4875
"2024-11-04",24.6384
"2024-11-05",24.6057
"2024-11-06",26.3557
"2024-11-07",26.9827
"2024-11-08",25.1592
"2024-11-09",25.1093
"2024-11-10",26.3466
"2024-11-11",27.0454
"2024-11-12",26.4249
"2024-11-13",26.0078
"2024-11-14",25.8926
"2024-11-15",25.4016
"2024-11-16",25.9886
"2024-11-17",26.4362
"2024-11-18",26.1812
"2024-11-19",25.491
"2024-11-20",25.9096
"2024-11-21",25.5978
"2024-11-22",25.0035
"2024-11-23",25.4563
"2024-11-24",25.4127
"2024-11-25",24.1023
"2024-11-26",23.9833
"2024-11-27",24.9779
"2024-11-28",24.3343
"2024-11-29",25.0489
"2024-11-30",25.104
"2024-12-01",26.5268
"2024-12-02",25.9895
"2024-12-03",26.2714
"2024-12-04",26.4433
"2024-12-05",26.1099
"2024-12-06",26.2723
"2024-12-07",25.8494
"2024-12-08",25.5281
"2024-12-09",25.6269
"2024-12-10",25.9875
"2024-12-11",26.5467
"2024-12-12",26.038
"2024-12-13",25.5503
"2024-12-14",25.5298
"2024-12-15",26.167
"2024-12-16",25.9023
"2024-12-17",26.301
"2024-12-18",26.5099
"2024-12-19",26.5309
"2024-12-20",26.1811
"2024-12-21",25.8066
"2024-12-22",26.3781
"2024-12-23",25.7659
"2024-12-24",25.2216
"2024-12-25",24.9767
"2024-12-26",25.69
"2024-12-27",26.0861
"2024-12-28",25.7916
"2024-12-29",26.0406
"2024-12-30",25.9597
"2024-12-31",25.628
"2025-01-01",24.7401
"2025-01-02",23.6088
"2025-01-03",25.1931
"2025-01-04",25.2856
"2025-01-05",25.1728
"2025-01-06",25.1985
"2025-01-07",25.6701
"2025-01-08",25.6683
"2025-01-09",26.3175
"2025-01-10",25.9141
"2025-01-11",24.7567
"2025-01-12",24.0647
"2025-01-13",25.7197
"2025-01-14",24.3454
"2025-01-15",25.4776
"2025-01-16",24.9123
"2025-01-17",25.8665
"2025-01-18",25.3983
"2025-01-19",23.7738
"2025-01-20",25.6215
"2025-01-21",25.5058
"2025-01-22",24.2279
"2025-01-23",25.2995
"2025-01-24",24.1147
"2025-01-25",25.4788
"2025-01-26",25.4582
"2025-01-27",25.2642
"2025-01-28",24.0808
"2025-01-29",25.543
"2025-01-30",26.0512
"2025-01-31",26.0004
"2025-02-01",25.8118
"2025-02-02",26.3803
"2025-02-03",26.0219
"2025-02-04",25.9456
"2025-02-05",26.1602
"2025-02-06",26.4266
"2025-02-07",26.2833
"2025-02-08",25.5491
"2025-02-09",25.2468
"2025-02-10",25.9137
"2025-02-11",26.3427
"2025-02-12",26.7298
"2025-02-13",26.418
"2025-02-14",26.0765
"2025-02-15",26.0674
"2025-02-16",26.4268
"2025-02-17",26.865
"2025-02-18",26.5474
"2025-02-19",26.665
"2025-02-20",26.5943
"2025-02-21",26.819
"2025-02-22",26.5231
"2025-02-23",26.8551
"2025-02-24",27.4728
"2025-02-25",27.5968
"2025-02-26",26.7908
"2025-02-27",25.7855
"2025-02-28",24.7543
"2025-03-01",25.6392
"2025-03-02",25.2325
"2025-03-03",25.236
"2025-03-04",25.9148
"2025-03-05",26.7334
"2025-03-06",26.2146
"2025-03-07",26.3213
"2025-03-08",25.9081
"2025-03-09",26.3789
"2025-03-10",24.9942
"2025-03-11",24.5431
"2025-03-12",26.4573
"2025-03-13",27.0948
"2025-03-14",26.8701
"2025-03-15",26.7523
"2025-03-16",25.8222
"2025-03-17",25.6831
"2025-03-18",26.533
"2025-03-19",25.4209
"2025-03-20",27.0332
"2025-03-21",27.4085
"2025-03-22",26.3745
"2025-03-23",27.0277
"2025-03-24",27.1641
"2025-03-25",25.9241
"2025-03-26",25.4638
"2025-03-27",25.8495
"2025-03-28",26.6147
"2025-03-29",26.3851
"2025-03-30",26.7044
"2025-03-31",26.2362
"2025-04-01",26.5708
"2025-04-02",26.0217
"2025-04-03",25.8064
"2025-04-04",25.6468
"2025-04-05",25.7017
"2025-04-06",25.9026
"2025-04-07",26.0029
"2025-04-08",26.0919
"2025-04-09",26.0509
"2025-04-10",25.1424
"2025-04-11",25.932
"2025-04-12",27.3664
"2025-04-13",27.6173
"2025-04-14",26.4085
"2025-04-15",26.7392
"2025-04-16",27.0816
"2025-04-17",27.4619
"2025-04-18",27.3396
"2025-04-19",27.5229
"2025-04-20",27.0573
"2025-04-21",26.6354
"2025-04-22",26.7718
"2025-04-23",26.6539
"2025-04-24",27.0859
"2025-04-25",26.4673
"2025-04-26",26.5
"2025-04-27",26.3941
"2025-04-28",26.6927
"2025-04-29",26.6805
"2025-04-30",25.9976
"2025-05-01",27.3616
"2025-05-02",26.3489
"2025-05-03",27.0239
"2025-05-04",27.2807
"2025-05-05",27.0344
"2025-05-06",26.9354
"2025-05-07",25.7317
"2025-05-08",26.0055
"2025-05-09",26.9503
"2025-05-10",27.8433
"2025-05-11",27.5403
"2025-05-12",27.4748
"2025-05-13",27.6356
"2025-05-14",27.3358
"2025-05-15",27.0504
"2025-05-16",27.2968
"2025-05-17",26.0053
"2025-05-18",26.3052
"2025-05-19",25.801
"2025-05-20",26.4258
"2025-05-21",27.007
"2025-05-22",27.2296
"2025-05-23",27.4326
"2025-05-24",25.2942
"2025-05-25",27.2006
"2025-05-26",26.5243
"2025-05-27",26.5806
"2025-05-28",27.3924
"2025-05-29",27.2403
"2025-05-30",25.5966
"2025-05-31",26.4124
"2025-06-01",26.8267
"2025-06-02",27.183
"2025-06-03",27.2332
"2025-06-04",26.6161
"2025-06-05",26.8236
"2025-06-06",27.1221
"2025-06-07",26.8657
"2025-06-08",26.9405
"2025-06-09",27.0776
"2025-06-10",25.8261
"2025-06-11",25.5464
"2025-06-12",26.5961
"2025-06-13",25.9499
"2025-06-14",24.6573
"2025-06-15",25.3472
"2025-06-16",25.0181
"2025-06-17",25.9113
"2025-06-18",26.5837
"2025-06-19",26.596
"2025-06-20",26.7263
"2025-06-21",26.3413
"2025-06-22",26.4009
"2025-06-23",26.3217
"2025-06-24",27.0691
"2025-06-25",26.5245
"2025-06-26",25.6876
"2025-06-27",26.8267
"2025-06-28",26.2111
"2025-06-29",26.4379
"2025-06-30",27.0869
"2025-07-01",26.79
"2025-07-02",26.86
"2025-07-03",26.2396
"2025-07-04",26.909
"2025-07-05",27.1099
"2025-07-06",26.7611
"2025-07-07",26.9005
"2025-07-08",27.0062
"2025-07-09",26.796
"2025-07-10",26.5892
"2025-07-11",26.8675
"2025-07-12",26.4937
"2025-07-13",26.5543
"2025-07-14",26.2656
"2025-07-15",25.7313
"2025-07-16",25.581
"2025-07-17",25.7122
"2025-07-18",25.9857
"2025-07-19",25.2749
"2025-07-20",25.0875
"2025-07-21",25.4027
"2025-07-22",25.8851
"2025-07-23",25.6373
"2025-07-24",25.8406
"2025-07-25",25.1106
"2025-07-26",25.6316
"2025-07-27",26.4379
"2025-07-28",26.2959
"2025-07-29",26.3881
"2025-07-30",26.5567
"2025-07-31",26.0486
"2025-08-01",26.0357
"2025-08-02",25.3416
"2025-08-03",24.7353
"2025-08-04",25.6443
"2025-08-05",25.4755
"2025-08-06",25.8758
"2025-08-07",26.0091
"2025-08-08",25.8204
"2025-08-09",25.5435
"2025-08-10",26.0781
"2025-08-11",24.6275
"2025-08-12",25.3344
"2025-08-13",25.4531
"2025-08-14",25.7556
"2025-08-15",25.8637
"2025-08-16",25.7018
"2025-08-17",25.7603
"2025-08-18",26.3897
"2025-08-19",26.0961
"2025-08-20",26.1929
"2025-08-21",26.0712
"2025-08-22",26.4102
"2025-08-23",26.0496
"2025-08-24",26.546
"2025-08-25",26.4732
"2025-08-26",26.2503
"2025-08-27",25.7839
"2025-08-28",26.1325
"2025-08-29",26.3633
"2025-08-30",26.4165
"2025-08-31",26.4208
"2025-09-01",26.2753
"2025-09-02",26.7059
"2025-09-03",26.3695
"2025-09-04",26.2801
"2025-09-05",26.4296
"2025-09-06",26.5209
"2025-09-07",26.9339
"2025-09-08",26.5007
"2025-09-09",26.2266
"2025-09-10",26.5096
"2025-09-11",26.8726
"2025-09-12",26.8244
"2025-09-13",26.6183
"2025-09-14",26.859
"2025-09-15",26.6822
"2025-09-16",25.9205
"2025-09-17",25.4626
"2025-09-18",25.2337
"2025-09-19",25.4639
"2025-09-20",26.233
"2025-09-21",26.2291
"2025-09-22",25.6978
"2025-09-23",25.9353
"2025-09-24",25.3909
"2025-09-25",25.0498
"2025-09-26",25.1635
"2025-09-27",26.3845
"2025-09-28",26.7761
"2025-09-29",26.2851
"2025-09-30",26.7059
"2025-10-01",26.8345
"2025-10-02",26.7
"2025-10-03",26.5637
"2025-10-04",24.402
"2025-10-05",24.5476
"2025-10-06",25.957
"2025-10-07",25.953
"2025-10-08",26.2327
"2025-10-09",25.889
"2025-10-10",25.1148
"2025-10-11",25.2758
"2025-10-12",25.8622
"2025-10-13",25.7282
"2025-10-14",25.7595
"2025-10-15",25.0495
"2025-10-16",26.0074
"2025-10-17",25.6774
"2025-10-18",25.2989
"2025-10-19",24.5063
"2025-10-20",24.5656
"2025-10-21",24.2407
"2025-10-22",25.2193
"2025-10-23",24.7351
"2025-10-24",24.7407
"2025-10-25",25.1039
"2025-10-26",25.881
"2025-10-27",26.7086
"2025-10-28",26.9702
"2025-10-29",26.3897
"2025-10-30",26.5604
"2025-10-31",26.6145
"2025-11-01",26.5856
"2025-11-02",25.957
"2025-11-03",26.3807
"2025-11-04",26.4859
"2025-11-05",25.8253
"2025-11-06",25.2649
"2025-11-07",25.6395
"2025-11-08",24.9195
"2025-11-09",25.0571
"2025-11-10",25.2661
"2025-11-11",25.4773
"2025-11-12",25.14
"2025-11-13",24.9656
"2025-11-14",24.4545
"2025-11-15",25.3549
"2025-11-16",25.8711
"2025-11-17",24.5597
"2025-11-18",24.1365
"2025-11-19",25.9506
"2025-11-20",25.6287
"2025-11-21",25.5828
"2025-11-22",25.2331
"2025-11-23",24.8269
"2025-11-24",24.7769
"2025-11-25",24.6765
"2025-11-26",24.0923
"2025-11-27",22.7876
"2025-11-28",22.7815
"2025-11-29",23.5159
"2025-11-30",25.0529
"2025-12-01",24.9457
"2025-12-02",25.4437
"2025-12-03",25.4844
"2025-12-04",25.2861
"2025-12-05",25.2563
"2025-12-06",24.8995
"2025-12-07",25.6233
"2025-12-08",25.5464
"2025-12-09",25.2511
"2025-12-10",25.184
"2025-12-11",24.622
"2025-12-12",25.2725
"2025-12-13",25.2105
"2025-12-14",24.9062
"2025-12-15",25.6873
"2025-12-16",26.4857
"2025-12-17",25.0901
"2025-12-18",24.7202
"2025-12-19",24.862
"2025-12-20",25.133
"2025-12-21",24.4659
"2025-12-22",25.5576
"2025-12-23",25.6781
"2025-12-24",25.3444
"2025-12-25",25.1247
"2025-12-26",25.6804
"2025-12-27",25.0432
"2025-12-28",25.9866
"2025-12-29",25.6261
"2025-12-30",25.966
"2025-12-31",25.3738
