,"(deg C) Mean Temperature (ERA5) at Kandy, 2007-01-01 to 2025-12-31"
"2024-09-20",25.0699
"2024-09-21",25.2847
"2024-09-22",25.0406
"2024-09-23",24.5976
"2024-09-24",25.1628
"2024-09-25",25.3395
"2024-09-26",25.6086
"2024-09-27",24.809
"2024-09-28",25.4275
"2024-09-29",25.0025
"2024-09-30",23.8173
"2024-10-01",25.085
"2024-10-02",25.4747
"2024-10-03",25.1745
"2024-10-04",25.2833
"2024-10-05",25.0891
"2024-10-06",25.0012
"2024-10-07",23.8912
"2024-10-08",24.2273
"2024-10-09",24.7328
"2024-10-10",23.5575
"2024-10-11",23.143
"2024-10-12",23.7331
"2024-10-13",23.2699
"2024-10-14",22.5208
"2024-10-15",24.2111
"2024-10-16",24.9791
"2024-10-17",25.2559
"2024-10-18",25.0176
"2024-10-19",24.8521
"2024-10-20",24.8083
"2024-10-21",24.6671
"2024-10-22",24.3967
"2024-10-23",24.24
"2024-10-24",24.4654
"2024-10-25",24.4751
"2024-10-26",24.3347
"2024-10-27",24.6191
"2024-10-28",24.851
"2024-10-29",24.7483
"2024-10-30",24.9995
"2024-10-31",24.5074
"2024-11-01",23.3824
"2024-11-02",23.5904
"2024-11-03",23.8018
"2024-11-04",23.2044
"2024-11-05",24.1024
"2024-11-06",24.582
"2024-11-07",24.6206
"2024-11-08",23.326
"2024-11-09",24.0411
"2024-11-10",24.4435
"2024-11-11",25.4004
"2024-11-12",25.2375
"2024-11-13",24.3424
"2024-11-14",24.3827
"2024-11-15",23.7606
"2024-11-16",24.4484
"2024-11-17",25.2388
"2024-11-18",24.7277
"2024-11-19",24.19
"2024-11-20",23.9591
"2024-11-21",23.79
"2024-11-22",23.4371
"2024-11-23",23.8115
"2024-11-24",22.6213
"2024-11-25",21.9639
"2024-11-26",22.0656
"2024-11-27",22.1815
"2024-11-28",21.1286
"2024-11-29",21.9284
"2024-11-30",22.9704
"2024-12-01",24.1912
"2024-12-02",23.9026
"2024-12-03",24.3055
"2024-12-04",24.672
"2024-12-05",24.7039
"2024-12-06",24.464
"2024-12-07",24.6272
"2024-12-08",23.7736
"2024-12-09",23.7703
"2024-12-10",24.1188
"2024-12-11",23.89
"2024-12-12",24.4872
"2024-12-13",23.9662
"2024-12-14",23.65
"2024-12-15",23.9746
"2024-12-16",22.4026
"2024-12-17",23.2644
"2024-12-18",23.9397
"2024-12-19",24.6089
"2024-12-20",24.8979
"2024-12-21",24.3928
"2024-12-22",24.273
"2024-12-23",23.5031
"2024-12-24",22.9107
"2024-12-25",23.5078
"2024-12-26",23.8127
"2024-12-27",23.893
"2024-12-28",24.1917
"2024-12-29",23.7798
"2024-12-30",24.0513
"2024-12-31",23.844
"2025-01-01",22.8817
"2025-01-02",22.3285
"2025-01-03",23.0337
"2025-01-04",22.7638
"2025-01-05",23.5194
"2025-01-06",22.8405
"2025-01-07",23.8474
"2025-01-08",23.9852
"2025-01-09",24.0225
"2025-01-10",24.3116
"2025-01-11",21.9387
"2025-01-12",22.5262
"2025-01-13",24.2064
"2025-01-14",22.2842
"2025-01-15",23.6128
"2025-01-16",22.9771
"2025-01-17",23.8636
"2025-01-18",23.0551
"2025-01-19",22.2249
"2025-01-20",23.7198
"2025-01-21",23.1217
"2025-01-22",22.3332
"2025-01-23",23.7974
"2025-01-24",22.5225
"2025-01-25",23.1139
"2025-01-26",23.7961
"2025-01-27",22.8752
"2025-01-28",22.5869
"2025-01-29",23.7319
"2025-01-30",24.4568
"2025-01-31",24.8045
"2025-02-01",24.7466
"2025-02-02",24.4733
"2025-02-03",23.39
"2025-02-04",23.4334
"2025-02-05",24.0378
"2025-02-06",24.6732
"2025-02-07",24.0051
"2025-02-08",23.2738
"2025-02-09",23.0018
"2025-02-10",24.1231
"2025-02-11",24.3909
"2025-02-12",24.6075
"2025-02-13",24.0841
"2025-02-14",24.1106
"2025-02-15",24.0875
"2025-02-16",24.066
"2025-02-17",25.1854
"2025-02-18",25.565
"2025-02-19",24.9702
"2025-02-20",24.9498
"2025-02-21",25.2098
"2025-02-22",24.8947
"2025-02-23",25.038
"2025-02-24",25.4231
"2025-02-25",25.1443
"2025-02-26",24.7369
"2025-02-27",24.3557
"2025-02-28",23.4105
"2025-03-01",23.8692
"2025-03-02",24.2925
"2025-03-03",24.5974
"2025-03-04",24.2526
"2025-03-05",24.8757
"2025-03-06",24.5272
"2025-03-07",24.9922
"2025-03-08",24.0781
"2025-03-09",24.2906
"2025-03-10",23.6941
"2025-03-11",22.7317
"2025-03-12",24.7902
"2025-03-13",25.5913
"2025-03-14",25.8648
"2025-03-15",24.9665
"2025-03-16",24.1375
"2025-03-17",24.03
"2025-03-18",25.7456
"2025-03-19",24.3489
"2025-03-20",25.5685
"2025-03-21",25.9869
"2025-03-22",24.9148
"2025-03-23",25.8592
"2025-03-24",26.1695
"2025-03-25",25.184
"2025-03-26",24.671
"2025-03-27",24.7761
"2025-03-28",25.5506
"2025-03-29",25.9945
"2025-03-30",26.3849
"2025-03-31",26.3502
"2025-04-01",25.6056
"2025-04-02",24.6727
"2025-04-03",24.079
"2025-04-04",24.049
"2025-04-05",24.9426
"2025-04-06",24.7709
"2025-04-07",25.0993
"2025-04-08",25.8026
"2025-04-09",25.2837
"2025-04-10",24.2542
"2025-04-11",25.1
"2025-04-12",25.7154
"2025-04-13",25.918
"2025-04-14",25.1649
"2025-04-15",25.6791
"2025-04-16",25.78
"2025-04-17",26.0915
"2025-04-18",25.9688
"2025-04-19",26.236
"2025-04-20",26.3928
"2025-04-21",25.6467
"2025-04-22",25.3524
"2025-04-23",25.2674
"2025-04-24",25.7192
"2025-04-25",25.3557
"2025-04-26",25.5944
"2025-04-27",25.007
"2025-04-28",25.2659
"2025-04-29",25.2727
"2025-04-30",24.645
"2025-05-01",25.9731
"2025-05-02",25.1468
"2025-05-03",25.7839
"2025-05-04",25.8227
"2025-05-05",25.6121
"2025-05-06",25.9286
"2025-05-07",25.0298
"2025-05-08",24.4214
"2025-05-09",25.5386
"2025-05-10",26.2998
"2025-05-11",26.0337
"2025-05-12",26.0263
"2025-05-13",26.4374
"2025-05-14",26.5984
"2025-05-15",25.6776
"2025-05-16",25.6022
"2025-05-17",23.2375
"2025-05-18",24.9593
"2025-05-19",24.9096
"2025-05-20",25.3364
"2025-05-21",25.6241
"2025-05-22",25.8867
"2025-05-23",26.4154
"2025-05-24",24.1848
"2025-05-25",25.684
"2025-05-26",24.6085
"2025-05-27",24.7033
"2025-05-28",25.4543
"2025-05-29",25.2083
"2025-05-30",24.1128
"2025-05-31",25.0795
"2025-06-01",25.7839
"2025-06-02",25.801
"2025-06-03",25.7107
"2025-06-04",25.2671
"2025-06-05",25.9174
"2025-06-06",25.6178
"2025-06-07",25.2543
"2025-06-08",25.2934
"2025-06-09",25.4296
"2025-06-10",24.8589
"2025-06-11",24.3303
"2025-06-12",24.7716
"2025-06-13",24.7295
"2025-06-14",23.2728
"2025-06-15",23.751
"2025-06-16",23.2877
"2025-06-17",24.6325
"2025-06-18",25.3244
"2025-06-19",25.3433
"2025-06-20",25.2436
"2025-06-21",25.1511
"2025-06-22",25.1068
"2025-06-23",25.1434
"2025-06-24",25.2941
"2025-06-25",24.9713
"2025-06-26",24.572
"2025-06-27",25.7324
"2025-06-28",25.11
"2025-06-29",25.2557
"2025-06-30",25.4334
"2025-07-01",25.3305
"2025-07-02",25.4959
"2025-07-03",25.3866
"2025-07-04",25.8168
"2025-07-05",25.8221
"2025-07-06",25.4317
"2025-07-07",25.5782
"2025-07-08",25.6562
"2025-07-09",25.5706
"2025-07-10",25.8467
"2025-07-11",25.5886
"2025-07-12",25.0343
"2025-07-13",25.2331
"2025-07-14",24.9589
"2025-07-15",24.7646
"2025-07-16",24.0964
"2025-07-17",24.2794
"2025-07-18",24.3551
"2025-07-19",23.8844
"2025-07-20",23.4017
"2025-07-21",23.8812
"2025-07-22",24.1406
"2025-07-23",23.8276
"2025-07-24",24.2042
"2025-07-25",24.2092
"2025-07-26",24.1587
"2025-07-27",24.9438
"2025-07-28",24.9946
"2025-07-29",25.2271
"2025-07-30",25.6384
"2025-07-31",24.8064
"2025-08-01",24.6673
"2025-08-02",24.1445
"2025-08-03",23.2173
"2025-08-04",24.659
"2025-08-05",24.3241
"2025-08-06",24.7024
"2025-08-07",24.5795
"2025-08-08",24.5273
"2025-08-09",24.5301
"2025-08-10",24.8083
"2025-08-11",23.2879
"2025-08-12",23.818
"2025-08-13",24.0709
"2025-08-14",24.4968
"2025-08-15",24.081
"2025-08-16",24.1289
"2025-08-17",24.2962
"2025-08-18",24.8424
"2025-08-19",24.7465
"2025-08-20",24.9619
"2025-08-21",25.575
"2025-08-22",25.6348
"2025-08-23",24.7677
"2025-08-24",25.0022
"2025-08-25",25.7819
"2025-08-26",24.8788
"2025-08-27",24.5631
"2025-08-28",24.7279
"2025-08-29",25.3414
"2025-08-30",25.1175
"2025-08-31",25.079
"2025-09-01",24.9351
"2025-09-02",25.2477
"2025-09-03",24.7727
"2025-09-04",24.8603
"2025-09-05",25.1906
"2025-09-06",25.0945
"2025-09-07",25.7007
"2025-09-08",25.4593
"2025-09-09",24.5113
"2025-09-10",24.7605
"2025-09-11",25.2993
"2025-09-12",25.5838
"2025-09-13",25.1948
"2025-09-14",25.2198
"2025-09-15",25.5051
"2025-09-16",25.0036
"2025-09-17",24.6141
"2025-09-18",24.6976
"2025-09-19",24.3344
"2025-09-20",25.1583
"2025-09-21",25.1436
"2025-09-22",25.1556
"2025-09-23",25.1879
"2025-09-24",24.7071
"2025-09-25",23.8476
"2025-09-26",23.4931
"2025-09-27",25.2491
"2025-09-28",25.5487
"2025-09-29",25.2798
"2025-09-30",25.3068
"2025-10-01",25.3868
"2025-10-02",25.318
"2025-10-03",25.332
"2025-10-04",22.7836
"2025-10-05",23.5316
"2025-10-06",24.3035
"2025-10-07",24.7862
"2025-10-08",24.5721
"2025-10-09",24.4771
"2025-10-10",24.7853
"2025-10-11",24.3797
"2025-10-12",25.3905
"2025-10-13",24.6836
"2025-10-14",24.726
"2025-10-15",24.1303
"2025-10-16",24.4674
"2025-10-17",23.7958
"2025-10-18",24.1081
"2025-10-19",23.5313
"2025-10-20",23.2483
"2025-10-21",22.56
"2025-10-22",23.8094
"2025-10-23",23.3092
"2025-10-24",23.0737
"2025-10-25",23.1682
"2025-10-26",23.6937
"2025-10-27",24.5695
"2025-10-28",24.7035
"2025-10-29",24.744
"2025-10-30",24.7354
"2025-10-31",25.2654
"2025-11-01",25.415
"2025-11-02",24.6145
"2025-11-03",24.656
"2025-11-04",24.5356
"2025-11-05",24.3622
"2025-11-06",23.4065
"2025-11-07",23.442
"2025-11-08",23.3869
"2025-11-09",24.0918
"2025-11-10",23.3686
"2025-11-11",23.9217
"2025-11-12",24.0029
"2025-11-13",23.8372
"2025-11-14",23.5829
"2025-11-15",23.4267
"2025-11-16",24.0055
"2025-11-17",23.313
"2025-11-18",22.9844
"2025-11-19",23.9774
"2025-11-20",24.0032
"2025-11-21",24.3859
"2025-11-22",23.3359
"2025-11-23",23.2003
"2025-11-24",22.6166
"2025-11-25",22.3633
"2025-11-26",21.8286
"2025-11-27",20.6654
"2025-11-28",20.5687
"2025-11-29",20.3169
"2025-11-30",22.5926
"2025-12-01",23.196
"2025-12-02",23.9055
"2025-12-03",24.3712
"2025-12-04",24.3901
"2025-12-05",23.4854
"2025-12-06",23.8303
"2025-12-07",24.3863
"2025-12-08",24.2758
"2025-12-09",23.4253
"2025-12-10",22.9691
"2025-12-11",22.5387
"2025-12-12",23.355
"2025-12-13",23.3925
"2025-12-14",23.2116
"2025-12-15",23.4932
"2025-12-16",24.6977
"2025-12-17",23.27
"2025-12-18",22.8945
"2025-12-19",22.9073
"2025-12-20",22.8368
"2025-12-21",23.1052
"2025-12-22",23.5057
"2025-12-23",24.0202
"2025-12-24",23.5517
"2025-12-25",22.874
"2025-12-26",23.6806
"2025-12-27",23.1708
"2025-12-28",24.0832
"2025-12-29",23.7965
"2025-12-30",24.0888
"2025-12-31",23.7294
