,"(deg C) Mean Temperature (ERA5) at Colombo, 2007-01-01 to 2025-12-31"
"2025-01-30",26.7749
"2025-01-31",27.3467
"2025-02-01",27.7032
"2025-02-02",27.7759
"2025-02-03",27.1587
"2025-02-04",27.1057
"2025-02-05",27.2342
"2025-02-06",27.8205
"2025-02-07",27.7424
"2025-02-08",27.4107
"2025-02-09",27.2743
"2025-02-10",27.6456
"2025-02-11",28.3869
"2025-02-12",28.5598
"2025-02-13",27.7713
"2025-02-14",27.4029
"2025-02-15",28.0387
"2025-02-16",28.3468
"2025-02-17",28.8624
"2025-02-18",28.7907
"2025-02-19",28.5404
"2025-02-20",28.7417
"2025-02-21",28.8797
"2025-02-22",28.7783
"2025-02-23",29.2298
"2025-02-24",29.6805
"2025-02-25",29.6231
"2025-02-26",29.4026
"2025-02-27",28.4369
"2025-02-28",26.9999
"2025-03-01",26.8076
"2025-03-02",26.8482
"2025-03-03",27.1427
"2025-03-04",27.5093
"2025-03-05",28.499
"2025-03-06",28.2989
"2025-03-07",28.2173
"2025-03-08",27.9034
"2025-03-09",28.3702
"2025-03-10",28.0638
"2025-03-11",26.1649
"2025-03-12",28.0928
"2025-03-13",29.0599
"2025-03-14",28.7451
"2025-03-15",28.647
"2025-03-16",27.6421
"2025-03-17",27.982
"2025-03-18",28.5192
"2025-03-19",27.2096
"2025-03-20",28.9186
"2025-03-21",28.8471
"2025-03-22",28.3381
"2025-03-23",29.0297
"2025-03-24",29.329
"2025-03-25",28.1879
"2025-03-26",27.3306
"2025-03-27",28.3058
"2025-03-28",28.8271
"2025-03-29",28.8294
"2025-03-30",29.2146
"2025-03-31",28.8838
"2025-04-01",29.1663
"2025-04-02",28.1567
"2025-04-03",27.5079
"2025-04-04",26.9298
"2025-04-05",27.4454
"2025-04-06",27.5387
"2025-04-07",27.7634
"2025-04-08",28.3411
"2025-04-09",27.9378
"2025-04-10",26.7776
"2025-04-11",27.5345
"2025-04-12",28.4083
"2025-04-13",28.9633
"2025-04-14",27.8914
"2025-04-15",28.495
"2025-04-16",28.6673
"2025-04-17",28.7514
"2025-04-18",28.7885
"2025-04-19",28.8849
"2025-04-20",28.6743
"2025-04-21",28.1568
"2025-04-22",27.9712
"2025-04-23",27.8204
"2025-04-24",28.4977
"2025-04-25",27.8288
"2025-04-26",28.0783
"2025-04-27",27.9355
"2025-04-28",28.0543
"2025-04-29",28.3218
"2025-04-30",27.422
"2025-05-01",28.7571
"2025-05-02",28.2434
"2025-05-03",28.6325
"2025-05-04",29.0377
"2025-05-05",28.5785
"2025-05-06",28.4247
"2025-05-07",27.5136
"2025-05-08",27.8323
"2025-05-09",28.843
"2025-05-10",29.0582
"2025-05-11",29.3969
"2025-05-12",29.2686
"2025-05-13",29.1063
"2025-05-14",28.8854
"2025-05-15",28.6361
"2025-05-16",29.0254
"2025-05-17",27.1635
"2025-05-18",27.5055
"2025-05-19",27.5297
"2025-05-20",28.258
"2025-05-21",28.514
"2025-05-22",28.8277
"2025-05-23",28.6564
"2025-05-24",26.8839
"2025-05-25",28.4738
"2025-05-26",27.8931
"2025-05-27",28.1594
"2025-05-28",29.0963
"2025-05-29",28.4742
"2025-05-30",27.2376
"2025-05-31",28.5298
"2025-06-01",28.8702
"2025-06-02",28.8095
"2025-06-03",28.6446
"2025-06-04",28.1977
"2025-06-05",28.6222
"2025-06-06",28.5521
"2025-06-07",28.461
"2025-06-08",28.4961
"2025-06-09",28.4851
"2025-06-10",27.4803
"2025-06-11",27.4576
"2025-06-12",28.0207
"2025-06-13",27.3769
"2025-06-14",26.3507
"2025-06-15",26.6734
"2025-06-16",26.5839
"2025-06-17",27.3545
"2025-06-18",28.1642
"2025-06-19",28.1351
"2025-06-20",28.043
"2025-06-21",28.0453
"2025-06-22",27.9711
"2025-06-23",28.0456
"2025-06-24",28.3387
"2025-06-25",27.9021
"2025-06-26",26.9855
"2025-06-27",27.9928
"2025-06-28",27.6546
"2025-06-29",28.1678
"2025-06-30",28.4228
"2025-07-01",28.2731
"2025-07-02",28.2902
"2025-07-03",27.8381
"2025-07-04",28.4612
"2025-07-05",28.5268
"2025-07-06",28.1949
"2025-07-07",28.3865
"2025-07-08",28.5389
"2025-07-09",28.4294
"2025-07-10",28.2788
"2025-07-11",28.3794
"2025-07-12",28.2024
"2025-07-13",28.0693
"2025-07-14",27.9931
"2025-07-15",27.786
"2025-07-16",27.5059
"2025-07-17",27.4833
"2025-07-18",27.6245
"2025-07-19",27.2369
"2025-07-20",26.7635
"2025-07-21",27.0634
"2025-07-22",27.2189
"2025-07-23",26.9938
"2025-07-24",27.0742
"2025-07-25",26.5004
"2025-07-26",26.8879
"2025-07-27",27.4703
"2025-07-28",27.4894
"2025-07-29",27.4865
"2025-07-30",27.5963
"2025-07-31",27.1284
"2025-08-01",27.2039
"2025-08-02",26.6149
"2025-08-03",26.3379
"2025-08-04",27.0037
"2025-08-05",26.7908
"2025-08-06",27.0278
"2025-08-07",27.1862
"2025-08-08",27.2061
"2025-08-09",26.8937
"2025-08-10",27.1599
"2025-08-11",26.137
"2025-08-12",26.8256
"2025-08-13",27.0114
"2025-08-14",27.0414
"2025-08-15",27.0659
"2025-08-16",27.0286
"2025-08-17",27.1317
"2025-08-18",27.593
"2025-08-19",27.5951
"2025-08-20",27.4276
"2025-08-21",27.3947
"2025-08-22",27.6805
"2025-08-23",27.4301
"2025-08-24",27.6333
"2025-08-25",27.8398
"2025-08-26",27.8615
"2025-08-27",27.1649
"2025-08-28",27.4055
"2025-08-29",27.6279
"2025-08-30",27.644
"2025-08-31",27.6282
"2025-09-01",27.6239
"2025-09-02",27.8013
"2025-09-03",27.6327
"2025-09-04",27.6178
"2025-09-05",27.5312
"2025-09-06",27.4971
"2025-09-07",27.7302
"2025-09-08",27.7714
"2025-09-09",27.3831
"2025-09-10",27.6431
"2025-09-11",28.0818
"2025-09-12",28.3066
"2025-09-13",28.0739
"2025-09-14",28.1996
"2025-09-15",27.953
"2025-09-16",27.3798
"2025-09-17",26.7014
"2025-09-18",26.8715
"2025-09-19",27.0053
"2025-09-20",27.5914
"2025-09-21",27.4692
"2025-09-22",27.3899
"2025-09-23",27.9717
"2025-09-24",26.9634
"2025-09-25",26.2682
"2025-09-26",26.8589
"2025-09-27",27.8334
"2025-09-28",28.0879
"2025-09-29",27.7235
"2025-09-30",28.0829
"2025-10-01",28.2048
"2025-10-02",27.8675
"2025-10-03",27.651
"2025-10-04",25.7931
"2025-10-05",26.1917
"2025-10-06",27.2577
"2025-10-07",27.4716
"2025-10-08",27.7089
"2025-10-09",27.5707
"2025-10-10",27.443
"2025-10-11",27.0269
"2025-10-12",27.2435
"2025-10-13",27.0417
"2025-10-14",26.8138
"2025-10-15",26.5065
"2025-10-16",27.2078
"2025-10-17",26.8763
"2025-10-18",26.3917
"2025-10-19",25.6816
"2025-10-20",25.8758
"2025-10-21",25.8639
"2025-10-22",26.2125
"2025-10-23",25.9381
"2025-10-24",26.3025
"2025-10-25",26.7243
"2025-10-26",27.5196
"2025-10-27",28.0649
"2025-10-28",27.9859
"2025-10-29",28.0547
"2025-10-30",27.9459
"2025-10-31",28.1586
"2025-11-01",28.2109
"2025-11-02",27.6966
"2025-11-03",28.0383
"2025-11-04",28.0177
"2025-11-05",27.468
"2025-11-06",26.9627
"2025-11-07",27.0153
"2025-11-08",26.6054
"2025-11-09",26.9835
"2025-11-10",26.6221
"2025-11-11",26.8771
"2025-11-12",26.8251
"2025-11-13",26.7425
"2025-11-14",27.1148
"2025-11-15",26.9382
"2025-11-16",26.836
"2025-11-17",25.9571
"2025-11-18",25.5814
"2025-11-19",27.0829
"2025-11-20",27.1519
"2025-11-21",27.1875
"2025-11-22",26.0464
"2025-11-23",25.87
"2025-11-24",25.874
"2025-11-25",25.6072
"2025-11-26",25.1446
"2025-11-27",24.4849
"2025-11-28",24.1172
"2025-11-29",24.5145
"2025-11-30",26.0834
"2025-12-01",26.3514
"2025-12-02",26.7666
"2025-12-03",27.1827
"2025-12-04",27.0282
"2025-12-05",26.5003
"2025-12-06",26.3751
"2025-12-07",27.0097
"2025-12-08",27.4697
"2025-12-09",26.4835
"2025-12-10",25.98
"2025-12-11",25.8128
"2025-12-12",26.0716
"2025-12-13",26.5688
"2025-12-14",26.417
"2025-12-15",26.411
"2025-12-16",27.3234
"2025-12-17",26.4236
"2025-12-18",26.235
"2025-12-19",26.4475
"2025-12-20",26.2451
"2025-12-21",26.4225
"2025-12-22",26.6721
"2025-12-23",27.0358
"2025-12-24",26.7422
"2025-12-25",26.7953
"2025-12-26",26.9431
"2025-12-27",26.8965
"2025-12-28",27.4174
"2025-12-29",27.2531
"2025-12-30",27.1461
"2025-12-31",26.5307
